"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"09:31:44.601, 22 de jun. de 2023","0,0","0,0","621.281.280","248.019.728","4.452","0","21","18"
"09:31:45.602, 22 de jun. de 2023","0,0","0,0","621.281.280","248.278.528","4.452","0","21","18"
"09:31:46.602, 22 de jun. de 2023","0,1","0,0","621.281.280","248.537.080","4.452","0","21","18"
"09:31:47.603, 22 de jun. de 2023","0,0","0,0","621.281.280","248.798.208","4.452","0","21","18"
"09:31:48.603, 22 de jun. de 2023","0,1","0,0","621.281.280","249.141.976","4.452","0","21","18"
"09:31:49.604, 22 de jun. de 2023","0,0","0,0","621.281.280","249.401.440","4.452","0","21","18"
"09:31:50.604, 22 de jun. de 2023","0,1","0,0","621.281.280","249.660.384","4.452","0","21","18"
"09:31:51.605, 22 de jun. de 2023","0,0","0,0","621.281.280","249.920.864","4.452","0","21","18"
"09:31:52.605, 22 de jun. de 2023","0,1","0,0","621.281.280","250.179.368","4.452","0","21","18"
"09:31:53.606, 22 de jun. de 2023","0,1","0,0","621.281.280","250.462.016","4.452","0","21","18"
"09:31:54.606, 22 de jun. de 2023","0,0","0,0","621.281.280","250.806.832","4.452","0","21","18"
"09:31:55.607, 22 de jun. de 2023","0,0","0,0","621.281.280","251.065.968","4.452","0","21","18"
"09:31:56.607, 22 de jun. de 2023","0,0","0,0","621.281.280","251.328.224","4.452","0","21","18"
"09:31:57.608, 22 de jun. de 2023","0,2","0,0","621.281.280","253.417.688","4.452","0","21","18"
"09:31:58.608, 22 de jun. de 2023","0,0","0,0","621.281.280","253.761.488","4.452","0","21","18"
"09:31:59.609, 22 de jun. de 2023","0,1","0,0","621.281.280","254.023.120","4.452","0","21","18"
"09:32:00.609, 22 de jun. de 2023","0,1","0,0","621.281.280","254.281.592","4.452","0","21","18"
"09:32:01.610, 22 de jun. de 2023","0,0","0,0","621.281.280","254.540.056","4.452","0","21","18"
"09:32:02.610, 22 de jun. de 2023","0,1","0,0","621.281.280","254.885.856","4.452","0","21","18"
"09:32:03.611, 22 de jun. de 2023","0,1","0,0","621.281.280","255.259.008","4.452","0","21","18"
"09:32:04.611, 22 de jun. de 2023","0,0","0,0","621.281.280","255.524.192","4.452","0","21","18"
"09:32:05.612, 22 de jun. de 2023","0,1","0,0","621.281.280","255.783.464","4.452","0","21","18"
"09:32:06.612, 22 de jun. de 2023","0,1","0,0","621.281.280","256.042.960","4.452","0","21","18"
"09:32:07.612, 22 de jun. de 2023","0,0","0,0","621.281.280","256.303.432","4.452","0","21","18"
"09:32:08.613, 22 de jun. de 2023","0,0","0,0","621.281.280","256.648.184","4.452","0","21","18"
"09:32:09.614, 22 de jun. de 2023","0,1","0,0","621.281.280","256.909.480","4.452","0","21","18"
"09:32:10.614, 22 de jun. de 2023","0,0","0,0","621.281.280","257.168.984","4.452","0","21","18"
"09:32:11.614, 22 de jun. de 2023","0,0","0,0","621.281.280","257.427.480","4.452","0","21","18"
"09:32:12.615, 22 de jun. de 2023","0,1","0,0","621.281.280","257.771.680","4.452","0","20","17"
"09:32:13.616, 22 de jun. de 2023","0,0","0,0","621.281.280","258.055.088","4.452","0","20","17"
"09:32:14.616, 22 de jun. de 2023","0,1","0,0","621.281.280","258.314.096","4.452","0","20","17"
"09:32:15.617, 22 de jun. de 2023","0,0","0,0","621.281.280","258.574.416","4.452","0","20","17"
"09:32:16.617, 22 de jun. de 2023","0,0","0,0","621.281.280","258.833.392","4.452","0","20","17"
"09:32:17.617, 22 de jun. de 2023","0,2","0,0","621.281.280","259.092.840","4.452","0","20","17"
"09:32:18.618, 22 de jun. de 2023","0,0","0,0","621.281.280","259.351.784","4.452","0","20","17"
"09:32:19.618, 22 de jun. de 2023","0,0","0,0","621.281.280","259.697.008","4.452","0","20","17"
"09:32:20.619, 22 de jun. de 2023","0,1","0,0","621.281.280","259.956.480","4.452","0","20","17"
"09:32:21.619, 22 de jun. de 2023","0,0","0,0","621.281.280","260.217.032","4.452","0","20","17"
"09:32:22.620, 22 de jun. de 2023","0,1","0,0","621.281.280","260.478.504","4.452","0","20","17"
"09:32:23.620, 22 de jun. de 2023","0,0","0,0","621.281.280","260.766.088","4.452","0","20","17"
"09:32:24.621, 22 de jun. de 2023","0,0","0,0","621.281.280","261.025.520","4.452","0","20","17"
"09:32:25.621, 22 de jun. de 2023","0,1","0,0","621.281.280","261.284.520","4.452","0","20","17"
"09:32:26.622, 22 de jun. de 2023","0,0","0,0","621.281.280","261.542.992","4.452","0","20","17"
"09:32:27.622, 22 de jun. de 2023","16,0","0,0","621.281.280","340.898.240","4.452","0","28","25"
"09:32:28.622, 22 de jun. de 2023","49,0","1,3","757.596.160","328.594.272","4.452","0","1.016","1.015"
"09:32:29.622, 22 de jun. de 2023","55,4","0,2","807.927.808","443.488.576","4.452","0","523","520"
"09:32:30.622, 22 de jun. de 2023","27,7","0,1","808.452.096","345.456.624","4.452","0","523","520"
"09:32:31.622, 22 de jun. de 2023","25,6","0,0","808.452.096","429.194.520","4.452","0","521","519"
"09:32:32.622, 22 de jun. de 2023","26,6","0,0","868.745.216","332.628.040","4.452","0","523","519"
"09:32:33.622, 22 de jun. de 2023","25,8","0,0","868.745.216","415.788.048","4.452","0","522","520"
"09:32:34.623, 22 de jun. de 2023","26,0","0,0","868.745.216","498.894.632","4.452","0","524","520"
"09:32:35.623, 22 de jun. de 2023","26,1","0,0","871.366.656","334.462.176","4.452","0","524","520"
"09:32:36.623, 22 de jun. de 2023","25,8","0,0","871.366.656","422.659.512","4.452","0","523","520"
"09:32:37.623, 22 de jun. de 2023","13,1","0,0","871.366.656","492.029.440","4.452","0","21","18"
"09:32:38.624, 22 de jun. de 2023","0,0","0,0","871.366.656","492.314.032","4.452","0","21","18"
"09:32:39.624, 22 de jun. de 2023","0,1","0,0","871.366.656","492.602.424","4.452","0","21","18"
"09:32:40.625, 22 de jun. de 2023","0,2","0,0","871.366.656","492.941.136","4.452","0","21","18"
"09:32:41.625, 22 de jun. de 2023","0,0","0,0","871.366.656","493.225.768","4.452","0","21","18"
"09:32:42.626, 22 de jun. de 2023","0,1","0,0","871.366.656","493.509.440","4.452","0","21","18"
"09:32:43.626, 22 de jun. de 2023","0,1","0,0","871.366.656","493.818.032","4.452","0","21","18"
"09:32:44.627, 22 de jun. de 2023","0,1","0,0","871.366.656","494.008.024","4.452","0","21","18"
"09:32:45.627, 22 de jun. de 2023","0,0","0,0","871.366.656","494.291.656","4.452","0","21","18"
"09:32:46.628, 22 de jun. de 2023","0,0","0,0","871.366.656","494.575.304","4.452","0","21","18"
"09:32:47.628, 22 de jun. de 2023","0,1","0,0","871.366.656","494.858.896","4.452","0","21","18"
"09:32:48.629, 22 de jun. de 2023","0,1","0,0","871.366.656","495.144.512","4.452","0","21","18"
"09:32:49.629, 22 de jun. de 2023","0,1","0,0","871.366.656","495.428.696","4.452","0","21","18"
"09:32:50.630, 22 de jun. de 2023","0,0","0,0","871.366.656","495.712.784","4.452","0","21","18"
"09:32:51.630, 22 de jun. de 2023","0,1","0,0","871.366.656","495.996.848","4.452","0","21","18"
"09:32:52.631, 22 de jun. de 2023","0,0","0,0","871.366.656","496.282.448","4.452","0","21","18"
"09:32:53.631, 22 de jun. de 2023","0,1","0,0","871.366.656","496.591.128","4.452","0","21","18"
"09:32:54.632, 22 de jun. de 2023","0,0","0,0","871.366.656","496.877.360","4.452","0","21","18"
"09:32:55.632, 22 de jun. de 2023","0,0","0,0","871.366.656","497.161.952","4.452","0","21","18"
"09:32:56.633, 22 de jun. de 2023","0,0","0,0","871.366.656","497.446.592","4.452","0","21","18"
"09:32:57.633, 22 de jun. de 2023","0,1","0,0","871.366.656","497.644.248","4.452","0","21","18"
"09:32:58.634, 22 de jun. de 2023","0,0","0,0","871.366.656","497.928.344","4.452","0","21","18"
"09:32:59.634, 22 de jun. de 2023","0,0","0,0","871.366.656","498.213.448","4.452","0","21","18"
"09:33:00.635, 22 de jun. de 2023","0,1","0,0","871.366.656","498.498.080","4.452","0","21","18"
"09:33:01.635, 22 de jun. de 2023","0,0","0,0","871.366.656","498.782.168","4.452","0","21","18"
"09:33:02.636, 22 de jun. de 2023","0,1","0,0","871.366.656","499.065.768","4.452","0","21","18"
"09:33:03.636, 22 de jun. de 2023","0,1","0,0","871.366.656","499.373.904","4.452","0","21","18"
"09:33:04.636, 22 de jun. de 2023","0,0","0,0","871.366.656","499.658.832","4.452","0","21","18"
"09:33:05.637, 22 de jun. de 2023","0,0","0,0","871.366.656","499.942.424","4.452","0","21","18"
"09:33:06.637, 22 de jun. de 2023","0,1","0,0","871.366.656","500.228.952","4.452","0","21","18"
"09:33:07.638, 22 de jun. de 2023","0,0","0,0","871.366.656","500.512.608","4.452","0","21","18"
"09:33:08.638, 22 de jun. de 2023","0,0","0,0","871.366.656","500.797.312","4.452","0","21","18"
"09:33:09.639, 22 de jun. de 2023","0,1","0,0","871.366.656","501.081.904","4.452","0","21","18"
"09:33:10.639, 22 de jun. de 2023","0,0","0,0","871.366.656","501.365.976","4.452","0","21","18"
"09:33:11.640, 22 de jun. de 2023","0,1","0,0","871.366.656","501.556.912","4.452","0","21","18"
"09:33:12.640, 22 de jun. de 2023","0,1","0,0","871.366.656","501.841.576","4.452","0","21","18"
"09:33:13.640, 22 de jun. de 2023","0,1","0,0","871.366.656","502.150.232","4.452","0","21","18"
"09:33:14.641, 22 de jun. de 2023","0,0","0,0","871.366.656","502.434.816","4.452","0","21","18"
"09:33:15.641, 22 de jun. de 2023","0,0","0,0","871.366.656","502.718.912","4.452","0","21","18"
"09:33:16.642, 22 de jun. de 2023","0,1","0,0","871.366.656","503.003.520","4.452","0","21","18"
"09:33:17.642, 22 de jun. de 2023","0,0","0,0","871.366.656","503.290.912","4.452","0","21","18"
"09:33:18.643, 22 de jun. de 2023","0,1","0,0","871.366.656","503.575.592","4.452","0","21","18"
"09:33:19.643, 22 de jun. de 2023","0,0","0,0","871.366.656","503.863.360","4.452","0","21","18"
"09:33:20.644, 22 de jun. de 2023","0,1","0,0","871.366.656","504.146.936","4.452","0","21","18"
"09:33:21.644, 22 de jun. de 2023","0,0","0,0","871.366.656","504.337.984","4.452","0","21","18"
"09:33:22.645, 22 de jun. de 2023","0,0","0,0","871.366.656","504.622.608","4.452","0","21","18"
"09:33:23.645, 22 de jun. de 2023","0,2","0,0","871.366.656","504.933.840","4.452","0","21","18"
"09:33:24.645, 22 de jun. de 2023","0,0","0,0","871.366.656","505.217.560","4.452","0","21","18"
"09:33:25.646, 22 de jun. de 2023","0,0","0,0","871.366.656","505.502.176","4.452","0","21","18"
"09:33:26.646, 22 de jun. de 2023","0,0","0,0","871.366.656","505.787.168","4.452","0","21","18"
"09:33:27.647, 22 de jun. de 2023","0,1","0,0","871.366.656","506.258.952","4.452","0","21","18"
"09:33:28.647, 22 de jun. de 2023","0,0","0,0","871.366.656","506.542.568","4.452","0","21","18"
"09:33:29.648, 22 de jun. de 2023","0,1","0,0","871.366.656","506.826.136","4.452","0","21","18"
"09:33:30.648, 22 de jun. de 2023","0,1","0,0","871.366.656","507.109.816","4.452","0","21","18"
"09:33:31.649, 22 de jun. de 2023","0,1","0,0","871.366.656","507.300.768","4.452","0","21","18"
"09:33:32.649, 22 de jun. de 2023","0,0","0,0","871.366.656","507.585.352","4.452","0","21","18"
"09:33:33.650, 22 de jun. de 2023","0,0","0,0","871.366.656","507.894.504","4.452","0","21","18"
"09:33:34.650, 22 de jun. de 2023","0,1","0,0","871.366.656","508.178.576","4.452","0","21","18"
"09:33:35.651, 22 de jun. de 2023","0,0","0,0","871.366.656","508.463.648","4.452","0","21","18"
"09:33:36.652, 22 de jun. de 2023","0,1","0,0","871.366.656","508.747.728","4.452","0","21","18"
"09:33:37.652, 22 de jun. de 2023","0,0","0,0","871.366.656","509.032.800","4.452","0","21","18"
"09:33:38.653, 22 de jun. de 2023","0,1","0,0","871.366.656","509.316.888","4.452","0","21","18"
"09:33:39.653, 22 de jun. de 2023","0,0","0,0","871.366.656","509.600.504","4.452","0","21","18"
"09:33:40.654, 22 de jun. de 2023","0,0","0,0","871.366.656","509.885.688","4.452","0","21","18"
"09:33:41.654, 22 de jun. de 2023","0,1","0,0","871.366.656","510.075.648","4.452","0","21","18"
"09:33:42.655, 22 de jun. de 2023","0,0","0,0","871.366.656","510.360.752","4.452","0","21","18"
"09:33:43.655, 22 de jun. de 2023","0,1","0,0","871.366.656","510.671.088","4.452","0","21","18"
"09:33:44.656, 22 de jun. de 2023","0,0","0,0","871.366.656","510.955.720","4.452","0","21","18"
"09:33:45.656, 22 de jun. de 2023","0,0","0,0","871.366.656","511.239.800","4.452","0","21","18"
"09:33:46.657, 22 de jun. de 2023","0,1","0,0","871.366.656","511.524.400","4.452","0","21","18"
"09:33:47.657, 22 de jun. de 2023","0,0","0,0","871.366.656","511.811.648","4.452","0","21","18"
"09:33:48.658, 22 de jun. de 2023","0,1","0,0","871.366.656","512.095.264","4.452","0","21","18"
"09:33:49.658, 22 de jun. de 2023","0,0","0,0","871.366.656","512.378.888","4.452","0","21","18"
"09:33:50.659, 22 de jun. de 2023","0,0","0,0","871.366.656","512.663.456","4.452","0","21","18"
"09:33:51.659, 22 de jun. de 2023","0,1","0,0","871.366.656","512.853.912","4.452","0","21","18"
"09:33:52.660, 22 de jun. de 2023","0,0","0,0","871.366.656","513.137.488","4.452","0","21","18"
"09:33:53.660, 22 de jun. de 2023","0,1","0,0","871.366.656","513.446.208","4.452","0","21","18"
"09:33:54.661, 22 de jun. de 2023","0,1","0,0","871.366.656","513.730.288","4.452","0","21","18"
"09:33:55.661, 22 de jun. de 2023","0,1","0,0","871.366.656","514.014.976","4.452","0","21","18"
"09:33:56.661, 22 de jun. de 2023","0,0","0,0","871.366.656","514.300.304","4.452","0","21","18"
"09:33:57.662, 22 de jun. de 2023","0,0","0,0","871.366.656","514.584.912","4.452","0","20","17"
"09:33:58.662, 22 de jun. de 2023","0,1","0,0","871.366.656","514.866.864","4.452","0","20","17"
"09:33:59.663, 22 de jun. de 2023","0,0","0,0","871.366.656","515.158.296","4.452","0","20","17"
"09:34:00.664, 22 de jun. de 2023","0,0","0,0","871.366.656","515.345.624","4.452","0","20","17"
"09:34:01.664, 22 de jun. de 2023","0,0","0,0","871.366.656","515.631.224","4.452","0","20","17"
"09:34:02.664, 22 de jun. de 2023","0,1","0,0","871.366.656","515.916.832","4.452","0","20","17"
"09:34:03.665, 22 de jun. de 2023","0,0","0,0","871.366.656","516.224.680","4.452","0","20","17"
"09:34:04.665, 22 de jun. de 2023","0,1","0,0","871.366.656","516.509.272","4.452","0","20","17"
"09:34:05.666, 22 de jun. de 2023","0,1","0,0","871.366.656","516.700.288","4.452","0","20","17"
"09:34:06.667, 22 de jun. de 2023","0,1","0,0","871.366.656","516.983.880","4.452","0","20","17"
"09:34:07.667, 22 de jun. de 2023","16,8","0,1","761.266.176","416.304.424","4.452","0","524","520"
"09:34:08.667, 22 de jun. de 2023","24,2","0,0","761.266.176","503.502.576","4.452","0","522","518"
"09:34:09.667, 22 de jun. de 2023","24,6","0,0","761.266.176","590.897.648","4.452","0","524","520"
"09:34:10.667, 22 de jun. de 2023","26,0","0,1","697.303.040","430.954.208","4.452","0","522","519"
"09:34:11.667, 22 de jun. de 2023","25,2","0,0","697.303.040","518.557.416","4.452","0","521","518"
"09:34:12.667, 22 de jun. de 2023","25,7","0,0","817.364.992","374.181.736","4.452","0","522","519"
"09:34:13.667, 22 de jun. de 2023","25,0","0,0","817.364.992","460.653.264","4.452","0","533","530"
"09:34:14.667, 22 de jun. de 2023","25,6","0,0","817.364.992","547.384.968","4.452","0","522","519"
"09:34:15.667, 22 de jun. de 2023","25,2","0,0","683.147.264","409.025.688","4.452","0","521","518"
"09:34:16.668, 22 de jun. de 2023","25,3","0,0","683.147.264","494.727.640","4.452","0","522","519"
"09:34:17.668, 22 de jun. de 2023","10,2","0,0","683.147.264","532.920.888","4.452","0","20","17"
"09:34:18.669, 22 de jun. de 2023","0,1","0,0","683.147.264","533.147.056","4.452","0","20","17"
"09:34:19.669, 22 de jun. de 2023","0,0","0,0","683.147.264","533.373.232","4.452","0","20","17"
"09:34:20.670, 22 de jun. de 2023","0,1","0,0","683.147.264","533.710.136","4.452","0","20","17"
"09:34:21.670, 22 de jun. de 2023","0,0","0,0","683.147.264","533.935.864","4.452","0","20","17"
"09:34:22.671, 22 de jun. de 2023","0,0","0,0","683.147.264","534.161.064","4.452","0","20","17"
"09:34:23.671, 22 de jun. de 2023","0,1","0,0","683.147.264","534.521.472","4.452","0","20","17"
"09:34:24.672, 22 de jun. de 2023","0,0","0,0","683.147.264","534.746.744","4.452","0","20","17"
"09:34:25.672, 22 de jun. de 2023","0,1","0,0","683.147.264","535.084.664","4.452","0","20","17"
"09:34:26.673, 22 de jun. de 2023","0,0","0,0","683.147.264","535.310.832","4.452","0","20","17"
"09:34:27.673, 22 de jun. de 2023","1,0","0,0","683.147.264","535.643.952","4.452","0","20","17"
"09:34:28.673, 22 de jun. de 2023","0,0","0,0","683.147.264","535.981.464","4.452","0","20","17"
"09:34:29.674, 22 de jun. de 2023","0,1","0,0","683.147.264","536.206.632","4.452","0","20","17"
"09:34:30.674, 22 de jun. de 2023","0,0","0,0","683.147.264","536.431.784","4.452","0","20","17"
"09:34:31.675, 22 de jun. de 2023","0,1","0,0","683.147.264","536.769.224","4.452","0","20","17"
"09:34:32.675, 22 de jun. de 2023","0,0","0,0","683.147.264","536.995.392","4.452","0","20","17"
"09:34:33.676, 22 de jun. de 2023","0,1","0,0","683.147.264","537.245.648","4.452","0","20","17"
"09:34:34.676, 22 de jun. de 2023","0,0","0,0","683.147.264","537.582.096","4.452","0","20","17"
"09:34:35.677, 22 de jun. de 2023","0,0","0,0","683.147.264","537.808.392","4.452","0","20","17"
"09:34:36.677, 22 de jun. de 2023","0,1","0,0","683.147.264","538.033.576","4.452","0","20","17"
"09:34:37.678, 22 de jun. de 2023","0,0","0,0","683.147.264","538.370.184","4.452","0","20","17"
"09:34:38.678, 22 de jun. de 2023","0,0","0,0","683.147.264","538.598.104","4.452","0","20","17"
"09:34:39.679, 22 de jun. de 2023","0,1","0,0","683.147.264","538.936.032","4.452","0","20","17"
"09:34:40.679, 22 de jun. de 2023","0,0","0,0","683.147.264","539.161.208","4.452","0","20","17"
"09:34:41.680, 22 de jun. de 2023","0,0","0,0","683.147.264","539.387.416","4.452","0","20","17"
"09:34:42.680, 22 de jun. de 2023","0,1","0,0","683.147.264","539.725.216","4.452","0","20","17"
"09:34:43.681, 22 de jun. de 2023","0,0","0,0","683.147.264","539.975.328","4.452","0","20","17"
"09:34:44.681, 22 de jun. de 2023","0,0","0,0","683.147.264","540.204.168","4.452","0","20","17"
"09:34:45.682, 22 de jun. de 2023","0,1","0,0","683.147.264","540.541.096","4.452","0","20","17"
"09:34:46.682, 22 de jun. de 2023","0,0","0,0","683.147.264","540.766.280","4.452","0","20","17"
"09:34:47.683, 22 de jun. de 2023","0,1","0,0","683.147.264","540.991.912","4.452","0","20","17"
"09:34:48.683, 22 de jun. de 2023","0,0","0,0","683.147.264","541.328.360","4.452","0","20","17"
"09:34:49.684, 22 de jun. de 2023","0,1","0,0","683.147.264","541.554.544","4.452","0","20","17"
"09:34:50.684, 22 de jun. de 2023","0,0","0,0","683.147.264","541.892.056","4.452","0","20","17"
"09:34:51.685, 22 de jun. de 2023","0,1","0,0","683.147.264","542.117.712","4.452","0","20","17"
"09:34:52.685, 22 de jun. de 2023","0,0","0,0","683.147.264","542.343.888","4.452","0","20","17"
"09:34:53.686, 22 de jun. de 2023","0,0","0,0","683.147.264","542.708.872","4.452","0","20","17"
"09:34:54.686, 22 de jun. de 2023","0,0","0,0","683.147.264","542.934.096","4.452","0","20","17"
"09:34:55.687, 22 de jun. de 2023","0,1","0,0","683.147.264","543.161.264","4.452","0","20","17"
"09:34:56.687, 22 de jun. de 2023","0,0","0,0","683.147.264","543.499.384","4.452","0","20","17"
"09:34:57.688, 22 de jun. de 2023","0,1","0,0","683.147.264","543.725.608","4.452","0","20","17"
"09:34:58.688, 22 de jun. de 2023","0,0","0,0","683.147.264","543.951.240","4.452","0","20","17"
"09:34:59.689, 22 de jun. de 2023","0,0","0,0","683.147.264","544.287.656","4.452","0","20","17"
"09:35:00.689, 22 de jun. de 2023","0,1","0,0","683.147.264","544.512.904","4.452","0","20","17"
"09:35:01.690, 22 de jun. de 2023","0,0","0,0","683.147.264","544.850.448","4.452","0","20","17"
"09:35:02.690, 22 de jun. de 2023","0,0","0,0","683.147.264","545.076.616","4.452","0","20","17"
"09:35:03.691, 22 de jun. de 2023","0,1","0,0","683.147.264","545.326.776","4.452","0","20","17"
"09:35:04.691, 22 de jun. de 2023","0,0","0,0","683.147.264","545.665.064","4.452","0","20","17"
"09:35:05.692, 22 de jun. de 2023","0,0","0,0","683.147.264","545.892.912","4.452","0","20","17"
"09:35:06.692, 22 de jun. de 2023","0,3","0,0","683.147.264","546.119.056","4.452","0","20","17"
"09:35:07.693, 22 de jun. de 2023","0,0","0,0","683.147.264","546.455.960","4.452","0","20","17"
"09:35:08.693, 22 de jun. de 2023","0,1","0,0","683.147.264","546.682.128","4.452","0","20","17"
"09:35:09.693, 22 de jun. de 2023","0,1","0,0","683.147.264","546.907.784","4.452","0","20","17"
"09:35:10.694, 22 de jun. de 2023","0,0","0,0","683.147.264","547.246.208","4.452","0","20","17"
"09:35:11.694, 22 de jun. de 2023","0,0","0,0","683.147.264","547.471.368","4.452","0","20","17"
"09:35:12.695, 22 de jun. de 2023","0,1","0,0","683.147.264","547.699.760","4.452","0","20","17"
"09:35:13.695, 22 de jun. de 2023","0,0","0,0","683.147.264","548.060.840","4.452","0","20","17"
"09:35:14.696, 22 de jun. de 2023","0,0","0,0","683.147.264","548.286.296","4.452","0","20","17"
"09:35:15.696, 22 de jun. de 2023","0,1","0,0","683.147.264","548.511.936","4.452","0","20","17"
"09:35:16.697, 22 de jun. de 2023","0,0","0,0","683.147.264","548.848.368","4.452","0","20","17"
"09:35:17.697, 22 de jun. de 2023","0,0","0,0","683.147.264","549.073.504","4.452","0","20","17"
"09:35:18.698, 22 de jun. de 2023","0,1","0,0","683.147.264","549.410.960","4.452","0","20","17"
"09:35:19.698, 22 de jun. de 2023","0,0","0,0","683.147.264","549.637.176","4.452","0","20","17"
"09:35:20.699, 22 de jun. de 2023","0,0","0,0","683.147.264","549.862.848","4.452","0","20","17"
"09:35:21.699, 22 de jun. de 2023","0,1","0,0","683.147.264","550.204.120","4.452","0","20","17"
"09:35:22.700, 22 de jun. de 2023","0,0","0,0","683.147.264","550.430.288","4.452","0","20","17"
"09:35:23.701, 22 de jun. de 2023","0,0","0,0","683.147.264","550.709.376","4.452","0","20","17"
"09:35:24.701, 22 de jun. de 2023","0,1","0,0","683.147.264","551.047.128","4.452","0","20","17"
"09:35:25.701, 22 de jun. de 2023","0,0","0,0","683.147.264","551.273.360","4.452","0","20","17"
"09:35:26.702, 22 de jun. de 2023","0,0","0,0","683.147.264","551.498.600","4.452","0","20","17"
"09:35:27.703, 22 de jun. de 2023","0,1","0,0","683.147.264","551.835.480","4.452","0","20","17"
"09:35:28.703, 22 de jun. de 2023","0,1","0,0","683.147.264","552.061.640","4.452","0","20","17"
"09:35:29.704, 22 de jun. de 2023","0,0","0,0","683.147.264","552.399.184","4.452","0","20","17"
"09:35:30.704, 22 de jun. de 2023","0,0","0,0","683.147.264","552.627.016","4.452","0","20","17"
"09:35:31.705, 22 de jun. de 2023","0,0","0,0","683.147.264","552.852.168","4.452","0","20","17"
"09:35:32.705, 22 de jun. de 2023","0,1","0,0","683.147.264","553.190.584","4.452","0","20","17"
"09:35:33.706, 22 de jun. de 2023","0,0","0,0","683.147.264","553.440.736","4.452","0","20","17"
"09:35:34.706, 22 de jun. de 2023","0,0","0,0","683.147.264","553.667.392","4.452","0","20","17"
"09:35:35.707, 22 de jun. de 2023","0,2","0,0","683.147.264","554.006.816","4.452","0","20","17"
"09:35:36.707, 22 de jun. de 2023","0,0","0,0","683.147.264","554.235.640","4.452","0","20","17"
"09:35:37.708, 22 de jun. de 2023","0,0","0,0","683.147.264","554.462.296","4.452","0","20","17"
"09:35:38.708, 22 de jun. de 2023","0,0","0,0","683.147.264","554.800.696","4.452","0","20","17"
"09:35:39.709, 22 de jun. de 2023","0,0","0,0","683.147.264","555.026.864","4.452","0","20","17"
"09:35:40.709, 22 de jun. de 2023","0,1","0,0","683.147.264","555.252.032","4.452","0","20","17"
"09:35:41.709, 22 de jun. de 2023","0,0","0,0","683.147.264","555.588.944","4.452","0","20","17"
"09:35:42.710, 22 de jun. de 2023","0,0","0,0","683.147.264","555.815.120","4.452","0","20","17"
"09:35:43.710, 22 de jun. de 2023","0,0","0,0","683.147.264","556.067.144","4.452","0","20","17"
"09:35:44.711, 22 de jun. de 2023","0,1","0,0","683.147.264","556.404.704","4.452","0","20","17"
"09:35:45.711, 22 de jun. de 2023","0,1","0,0","683.147.264","556.629.872","4.452","0","20","17"
"09:35:46.712, 22 de jun. de 2023","0,0","0,0","683.147.264","556.856.048","4.452","0","20","17"
"09:35:47.712, 22 de jun. de 2023","14,6","0,0","787.480.576","452.463.856","4.452","0","523","520"
"09:35:48.712, 22 de jun. de 2023","27,6","0,0","787.480.576","539.443.936","4.452","0","522","519"
"09:35:49.712, 22 de jun. de 2023","25,6","0,1","695.730.176","437.002.416","4.452","0","523","519"
"09:35:50.712, 22 de jun. de 2023","25,2","0,0","695.730.176","520.566.784","4.452","0","523","520"
"09:35:51.712, 22 de jun. de 2023","25,1","0,0","695.730.176","604.443.160","4.452","0","522","519"
"09:35:52.712, 22 de jun. de 2023","29,5","0,5","564.658.176","266.908.440","4.452","0","523","520"
"09:35:53.713, 22 de jun. de 2023","25,5","0,0","564.658.176","347.945.896","4.452","0","521","517"
"09:35:54.713, 22 de jun. de 2023","26,2","0,1","653.787.136","264.920.184","4.452","0","523","521"
"09:35:55.713, 22 de jun. de 2023","25,2","0,0","653.787.136","342.937.856","4.452","0","521","518"
"09:35:56.713, 22 de jun. de 2023","26,3","0,0","556.793.856","225.563.592","4.452","0","522","520"
"09:35:57.713, 22 de jun. de 2023","12,9","0,0","556.793.856","268.245.280","4.452","0","20","17"
"09:35:58.714, 22 de jun. de 2023","0,1","0,0","556.793.856","268.517.256","4.452","0","20","17"
"09:35:59.714, 22 de jun. de 2023","0,0","0,0","556.793.856","268.790.736","4.452","0","20","17"
"09:36:00.715, 22 de jun. de 2023","0,0","0,0","556.793.856","269.062.304","4.452","0","20","17"
"09:36:01.715, 22 de jun. de 2023","0,1","0,0","556.793.856","269.333.816","4.452","0","20","17"
"09:36:02.716, 22 de jun. de 2023","0,0","0,0","556.793.856","269.607.296","4.452","0","20","17"
"09:36:03.716, 22 de jun. de 2023","0,1","0,0","556.793.856","269.904.944","4.452","0","20","17"
"09:36:04.717, 22 de jun. de 2023","0,0","0,0","556.793.856","270.176.776","4.452","0","20","17"
"09:36:05.717, 22 de jun. de 2023","0,1","0,0","556.793.856","270.449.344","4.452","0","20","17"
"09:36:06.718, 22 de jun. de 2023","0,0","0,0","556.793.856","270.720.840","4.452","0","20","17"
"09:36:07.718, 22 de jun. de 2023","0,0","0,0","556.793.856","270.993.320","4.452","0","20","17"
"09:36:08.719, 22 de jun. de 2023","0,0","0,0","556.793.856","271.265.864","4.452","0","20","17"
"09:36:09.719, 22 de jun. de 2023","0,1","0,0","556.793.856","271.538.392","4.452","0","20","17"
"09:36:10.720, 22 de jun. de 2023","0,0","0,0","556.793.856","271.810.368","4.452","0","20","17"
"09:36:11.720, 22 de jun. de 2023","0,1","0,0","556.793.856","271.992.208","4.452","0","20","17"
