"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"21:38:01.948, 30 de jun. de 2023","0,2","0,0","445.120.512","296.098.800","4.129","0","702","699"
"21:38:02.949, 30 de jun. de 2023","0,2","0,0","445.120.512","298.491.288","4.129","0","702","699"
"21:38:03.949, 30 de jun. de 2023","0,2","0,0","445.120.512","300.484.392","4.129","0","702","699"
"21:38:04.949, 30 de jun. de 2023","0,3","0,0","445.120.512","302.875.512","4.129","0","702","699"
"21:38:05.949, 30 de jun. de 2023","0,2","0,0","445.120.512","304.985.320","4.129","0","702","699"
"21:38:06.950, 30 de jun. de 2023","0,2","0,0","445.120.512","307.000.936","4.129","0","702","699"
"21:38:07.950, 30 de jun. de 2023","0,2","0,0","445.120.512","309.393.048","4.129","0","702","699"
"21:38:08.950, 30 de jun. de 2023","0,3","0,0","445.120.512","311.386.128","4.129","0","702","699"
"21:38:09.950, 30 de jun. de 2023","0,2","0,0","445.120.512","313.799.808","4.129","0","702","699"
"21:38:10.951, 30 de jun. de 2023","0,2","0,0","445.120.512","315.792.888","4.129","0","702","699"
"21:38:11.951, 30 de jun. de 2023","0,3","0,0","445.120.512","318.183.968","4.129","0","702","699"
"21:38:12.951, 30 de jun. de 2023","0,2","0,0","445.120.512","320.177.064","4.129","0","702","699"
"21:38:13.951, 30 de jun. de 2023","0,2","0,0","445.120.512","322.576.544","4.129","0","702","699"
"21:38:14.952, 30 de jun. de 2023","0,2","0,0","445.120.512","324.662.448","4.129","0","702","699"
"21:38:15.952, 30 de jun. de 2023","0,2","0,0","445.120.512","326.727.392","4.129","0","702","699"
"21:38:16.952, 30 de jun. de 2023","0,6","0,0","502.267.904","254.263.624","4.129","0","702","699"
"21:38:17.952, 30 de jun. de 2023","0,1","0,0","502.267.904","256.587.640","4.129","0","702","699"
"21:38:18.953, 30 de jun. de 2023","0,2","0,0","502.267.904","258.911.560","4.129","0","702","699"
"21:38:19.953, 30 de jun. de 2023","0,2","0,0","502.267.904","261.235.992","4.129","0","702","699"
"21:38:20.953, 30 de jun. de 2023","0,3","0,0","502.267.904","262.786.184","4.129","0","702","699"
"21:38:21.954, 30 de jun. de 2023","0,2","0,0","502.267.904","265.111.128","4.129","0","702","699"
"21:38:22.954, 30 de jun. de 2023","0,3","0,0","502.267.904","267.435.144","4.129","0","702","699"
"21:38:23.955, 30 de jun. de 2023","0,2","0,0","502.267.904","269.849.208","4.129","0","702","699"
"21:38:24.955, 30 de jun. de 2023","0,1","0,0","502.267.904","272.173.152","4.129","0","702","699"
"21:38:25.956, 30 de jun. de 2023","0,3","0,0","502.267.904","273.747.400","4.129","0","702","699"
"21:38:26.956, 30 de jun. de 2023","0,3","0,0","502.267.904","276.073.984","4.129","0","702","699"
"21:38:27.956, 30 de jun. de 2023","0,2","0,0","502.267.904","278.442.992","4.129","0","702","699"
"21:38:28.957, 30 de jun. de 2023","0,2","0,0","502.267.904","280.773.528","4.129","0","702","699"
"21:38:29.957, 30 de jun. de 2023","0,2","0,0","502.267.904","283.097.480","4.129","0","702","699"
"21:38:30.957, 30 de jun. de 2023","0,2","0,0","502.267.904","284.647.720","4.129","0","702","699"
"21:38:31.957, 30 de jun. de 2023","0,2","0,0","502.267.904","286.971.704","4.129","0","702","699"
"21:38:32.958, 30 de jun. de 2023","0,3","0,0","502.267.904","289.301.336","4.129","0","702","699"
"21:38:33.958, 30 de jun. de 2023","0,2","0,0","502.267.904","291.718.168","4.129","0","702","699"
"21:38:34.958, 30 de jun. de 2023","0,1","0,0","502.267.904","294.043.136","4.129","0","702","699"
"21:38:35.958, 30 de jun. de 2023","0,3","0,0","502.267.904","295.617.360","4.129","0","702","699"
"21:38:36.958, 30 de jun. de 2023","0,2","0,0","502.267.904","297.941.384","4.129","0","702","699"
"21:38:37.959, 30 de jun. de 2023","1,8","0,0","502.267.904","300.214.896","4.129","0","28","25"
"21:38:38.959, 30 de jun. de 2023","0,0","0,0","502.267.904","300.217.552","4.129","0","28","25"
"21:38:39.959, 30 de jun. de 2023","0,1","0,0","502.267.904","300.220.208","4.129","0","28","25"
"21:38:40.959, 30 de jun. de 2023","0,1","0,0","502.267.904","300.996.624","4.129","0","28","25"
"21:38:41.960, 30 de jun. de 2023","0,0","0,0","502.267.904","300.999.280","4.129","0","28","25"
"21:38:42.960, 30 de jun. de 2023","0,1","0,0","502.267.904","301.001.936","4.129","0","28","25"
"21:38:43.960, 30 de jun. de 2023","0,0","0,0","502.267.904","301.778.400","4.129","0","28","25"
"21:38:44.961, 30 de jun. de 2023","0,1","0,0","502.267.904","301.781.056","4.129","0","28","25"
"21:38:45.961, 30 de jun. de 2023","0,1","0,0","502.267.904","302.585.216","4.129","0","28","25"
"21:38:46.961, 30 de jun. de 2023","0,0","0,0","502.267.904","302.587.872","4.129","0","28","25"
"21:38:47.962, 30 de jun. de 2023","0,1","0,0","502.267.904","302.593.208","4.129","0","28","25"
"21:38:48.962, 30 de jun. de 2023","0,1","0,0","502.267.904","303.369.616","4.129","0","28","25"
"21:38:49.962, 30 de jun. de 2023","0,1","0,0","502.267.904","303.372.272","4.129","0","28","25"
"21:38:50.963, 30 de jun. de 2023","0,0","0,0","502.267.904","303.377.584","4.129","0","28","25"
"21:38:51.963, 30 de jun. de 2023","0,1","0,0","502.267.904","304.154.496","4.129","0","28","25"
"21:38:52.963, 30 de jun. de 2023","0,0","0,0","502.267.904","304.157.152","4.129","0","28","25"
"21:38:53.964, 30 de jun. de 2023","0,1","0,0","502.267.904","304.934.064","4.129","0","28","25"
"21:38:54.964, 30 de jun. de 2023","0,0","0,0","502.267.904","304.936.720","4.129","0","28","25"
"21:38:55.965, 30 de jun. de 2023","0,0","0,0","502.267.904","304.963.336","4.129","0","28","25"
"21:38:56.965, 30 de jun. de 2023","0,1","0,0","502.267.904","305.740.760","4.129","0","28","25"
"21:38:57.965, 30 de jun. de 2023","0,1","0,0","502.267.904","305.743.416","4.129","0","28","25"
"21:38:58.966, 30 de jun. de 2023","0,1","0,0","502.267.904","305.746.072","4.129","0","28","25"
"21:38:59.966, 30 de jun. de 2023","0,0","0,0","502.267.904","306.522.552","4.129","0","28","25"
"21:39:00.967, 30 de jun. de 2023","0,0","0,0","502.267.904","306.525.208","4.129","0","28","25"
"21:39:01.967, 30 de jun. de 2023","0,1","0,0","502.267.904","307.301.712","4.129","0","28","25"
"21:39:02.967, 30 de jun. de 2023","0,0","0,0","502.267.904","307.304.368","4.129","0","28","25"
"21:39:03.968, 30 de jun. de 2023","0,1","0,0","502.267.904","307.307.024","4.129","0","28","25"
"21:39:04.968, 30 de jun. de 2023","0,1","0,0","502.267.904","308.086.120","4.129","0","28","25"
"21:39:05.969, 30 de jun. de 2023","0,1","0,0","502.267.904","308.115.496","4.129","0","28","25"
"21:39:06.969, 30 de jun. de 2023","0,1","0,0","502.267.904","308.118.152","4.129","0","28","25"
"21:39:07.969, 30 de jun. de 2023","0,0","0,0","502.267.904","308.894.584","4.129","0","28","25"
