"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"21:27:32.335, 30 de jun. de 2023","0,3","0,0","907.542.528","335.497.120","4.207","0","699","696"
"21:27:33.336, 30 de jun. de 2023","0,3","0,0","907.542.528","337.957.416","4.207","0","699","696"
"21:27:34.336, 30 de jun. de 2023","0,2","0,0","907.542.528","340.417.712","4.207","0","699","696"
"21:27:35.336, 30 de jun. de 2023","0,3","0,0","907.542.528","342.877.992","4.207","0","699","696"
"21:27:36.336, 30 de jun. de 2023","0,2","0,0","907.542.528","345.338.272","4.207","0","699","696"
"21:27:37.336, 30 de jun. de 2023","0,3","0,0","907.542.528","345.338.272","4.207","0","699","696"
"21:27:38.336, 30 de jun. de 2023","0,3","0,0","907.542.528","348.647.736","4.207","0","699","696"
"21:27:39.336, 30 de jun. de 2023","0,2","0,0","907.542.528","351.108.032","4.207","0","699","696"
"21:27:40.337, 30 de jun. de 2023","0,3","0,0","907.542.528","353.568.328","4.207","0","699","696"
"21:27:41.337, 30 de jun. de 2023","0,2","0,0","907.542.528","356.028.608","4.207","0","699","696"
"21:27:42.337, 30 de jun. de 2023","0,3","0,0","907.542.528","358.488.888","4.207","0","699","696"
"21:27:43.337, 30 de jun. de 2023","0,2","0,0","907.542.528","360.949.224","4.207","0","699","696"
"21:27:44.337, 30 de jun. de 2023","0,3","0,0","907.542.528","360.949.224","4.207","0","699","696"
"21:27:45.337, 30 de jun. de 2023","0,3","0,0","907.542.528","363.409.528","4.207","0","699","696"
"21:27:46.337, 30 de jun. de 2023","0,2","0,0","907.542.528","365.869.808","4.207","0","699","696"
"21:27:47.338, 30 de jun. de 2023","0,2","0,0","907.542.528","368.504.480","4.207","0","699","696"
"21:27:48.338, 30 de jun. de 2023","0,3","0,0","907.542.528","370.200.832","4.207","0","699","696"
"21:27:49.338, 30 de jun. de 2023","0,2","0,0","907.542.528","372.745.360","4.207","0","699","696"
"21:27:50.338, 30 de jun. de 2023","0,2","0,0","907.542.528","374.441.712","4.207","0","699","696"
"21:27:51.338, 30 de jun. de 2023","0,2","0,0","907.542.528","376.986.328","4.207","0","699","696"
"21:27:52.338, 30 de jun. de 2023","0,2","0,0","907.542.528","378.693.936","4.207","0","699","696"
"21:27:53.338, 30 de jun. de 2023","0,2","0,0","907.542.528","380.390.264","4.207","0","699","696"
"21:27:54.339, 30 de jun. de 2023","0,2","0,0","907.542.528","382.979.936","4.207","0","699","696"
"21:27:55.339, 30 de jun. de 2023","0,2","0,0","907.542.528","385.440.240","4.207","0","699","696"
"21:27:56.339, 30 de jun. de 2023","0,2","0,0","907.542.528","387.136.656","4.207","0","699","696"
"21:27:57.339, 30 de jun. de 2023","0,3","0,0","907.542.528","389.681.232","4.207","0","699","696"
"21:27:58.339, 30 de jun. de 2023","0,3","0,0","907.542.528","391.377.648","4.207","0","699","696"
"21:27:59.339, 30 de jun. de 2023","0,3","0,0","907.542.528","393.923.200","4.207","0","699","696"
"21:28:00.339, 30 de jun. de 2023","0,2","0,0","907.542.528","395.630.816","4.207","0","699","696"
"21:28:01.340, 30 de jun. de 2023","0,2","0,0","907.542.528","398.091.112","4.207","0","699","696"
"21:28:02.340, 30 de jun. de 2023","0,3","0,0","907.542.528","400.635.744","4.207","0","699","696"
"21:28:03.340, 30 de jun. de 2023","0,2","0,0","907.542.528","403.096.088","4.207","0","699","696"
"21:28:04.340, 30 de jun. de 2023","0,2","0,0","907.542.528","405.556.384","4.207","0","699","696"
"21:28:05.340, 30 de jun. de 2023","0,3","0,0","907.542.528","407.252.752","4.207","0","699","696"
"21:28:06.341, 30 de jun. de 2023","0,2","0,0","907.542.528","409.724.288","4.207","0","699","696"
"21:28:07.341, 30 de jun. de 2023","0,2","0,0","907.542.528","412.184.560","4.207","0","699","696"
"21:28:08.341, 30 de jun. de 2023","0,3","0,0","907.542.528","413.033.232","4.207","0","699","696"
"21:28:09.341, 30 de jun. de 2023","0,2","0,0","907.542.528","415.655.984","4.207","0","676","673"
"21:28:10.341, 30 de jun. de 2023","0,2","0,0","907.542.528","418.262.656","4.207","0","676","673"
"21:28:11.342, 30 de jun. de 2023","0,2","0,0","907.542.528","420.722.952","4.207","0","676","673"
"21:28:12.342, 30 de jun. de 2023","0,2","0,0","907.542.528","423.205.752","4.207","0","676","673"
"21:28:13.342, 30 de jun. de 2023","0,2","0,0","907.542.528","423.205.752","4.207","0","676","673"
"21:28:14.342, 30 de jun. de 2023","0,2","0,0","907.542.528","425.666.032","4.207","0","676","673"
"21:28:15.342, 30 de jun. de 2023","0,2","0,0","907.542.528","428.126.328","4.207","0","676","673"
"21:28:16.343, 30 de jun. de 2023","0,2","0,0","907.542.528","430.586.632","4.207","0","676","673"
"21:28:17.343, 30 de jun. de 2023","0,3","0,0","907.542.528","433.046.920","4.207","0","676","673"
"21:28:18.343, 30 de jun. de 2023","0,2","0,0","907.542.528","436.356.384","4.207","0","676","673"
"21:28:19.343, 30 de jun. de 2023","1,5","0,0","907.542.528","436.356.384","4.207","0","19","16"
"21:28:20.343, 30 de jun. de 2023","0,0","0,0","907.542.528","436.356.384","4.207","0","19","16"
"21:28:21.344, 30 de jun. de 2023","0,1","0,0","907.542.528","438.816.664","4.207","0","19","16"
"21:28:22.344, 30 de jun. de 2023","0,1","0,0","907.542.528","438.816.664","4.207","0","19","16"
"21:28:23.344, 30 de jun. de 2023","0,0","0,0","907.542.528","438.816.664","4.207","0","19","16"
"21:28:24.344, 30 de jun. de 2023","0,1","0,0","907.542.528","438.816.664","4.207","0","19","16"
"21:28:25.344, 30 de jun. de 2023","0,0","0,0","907.542.528","438.816.664","4.207","0","19","16"
"21:28:26.345, 30 de jun. de 2023","0,1","0,0","907.542.528","439.664.832","4.207","0","19","16"
"21:28:27.345, 30 de jun. de 2023","0,0","0,0","907.542.528","439.664.832","4.207","0","19","16"
"21:28:28.345, 30 de jun. de 2023","0,1","0,0","907.542.528","439.664.832","4.207","0","19","16"
"21:28:29.345, 30 de jun. de 2023","0,1","0,0","907.542.528","439.664.832","4.207","0","19","16"
"21:28:30.345, 30 de jun. de 2023","0,1","0,0","907.542.528","439.763.760","4.207","0","19","16"
"21:28:31.346, 30 de jun. de 2023","0,0","0,0","907.542.528","439.763.760","4.207","0","19","16"
"21:28:32.346, 30 de jun. de 2023","0,0","0,0","907.542.528","439.763.760","4.207","0","19","16"
"21:28:33.346, 30 de jun. de 2023","0,1","0,0","907.542.528","440.612.944","4.207","0","19","16"
"21:28:34.346, 30 de jun. de 2023","0,1","0,0","907.542.528","440.612.944","4.207","0","19","16"
"21:28:35.346, 30 de jun. de 2023","0,0","0,0","907.542.528","440.612.944","4.207","0","19","16"
"21:28:36.347, 30 de jun. de 2023","0,1","0,0","907.542.528","443.598.256","4.207","0","19","16"
"21:28:37.347, 30 de jun. de 2023","0,0","0,0","907.542.528","443.598.256","4.207","0","19","16"
"21:28:38.347, 30 de jun. de 2023","0,0","0,0","907.542.528","443.598.256","4.207","0","19","16"
"21:28:39.348, 30 de jun. de 2023","0,2","0,0","907.542.528","444.446.928","4.207","0","19","16"
