"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"19:08:09.410, 7 de dez de 2022","0,1","0,0","904.921.120","104.404.848","2.685","1.146","20","14"
"19:08:10.410, 7 de dez de 2022","0,1","0,0","904.921.120","104.404.848","2.685","1.146","20","14"
"19:08:11.410, 7 de dez de 2022","0,1","0,0","904.921.120","104.404.848","2.685","1.146","20","14"
"19:08:12.411, 7 de dez de 2022","0,1","0,0","904.921.120","104.404.848","2.685","1.146","20","14"
"19:08:13.411, 7 de dez de 2022","0,0","0,0","904.921.120","104.404.848","2.685","1.146","20","14"
"19:08:14.411, 7 de dez de 2022","0,2","0,0","904.921.120","105.453.424","2.685","1.146","20","14"
"19:08:15.412, 7 de dez de 2022","0,2","0,0","904.921.120","105.453.424","2.685","1.146","20","14"
"19:08:16.412, 7 de dez de 2022","0,1","0,0","904.921.120","105.453.424","2.685","1.146","20","14"
"19:08:17.412, 7 de dez de 2022","0,1","0,0","904.921.120","105.453.424","2.685","1.146","20","14"
"19:08:18.413, 7 de dez de 2022","0,1","0,0","904.921.120","105.453.424","2.685","1.146","20","14"
"19:08:19.413, 7 de dez de 2022","0,1","0,0","904.921.120","105.453.424","2.685","1.146","20","14"
"19:08:20.413, 7 de dez de 2022","0,1","0,0","904.921.120","105.453.424","2.685","1.146","20","14"
"19:08:21.414, 7 de dez de 2022","0,0","0,0","904.921.120","105.453.424","2.685","1.146","20","14"
"19:08:22.414, 7 de dez de 2022","0,1","0,0","904.921.120","106.502.000","2.685","1.146","20","14"
"19:08:23.414, 7 de dez de 2022","0,2","0,0","904.921.120","106.502.000","2.685","1.146","20","14"
"19:08:24.415, 7 de dez de 2022","0,0","0,0","904.921.120","106.502.000","2.685","1.146","20","14"
"19:08:25.415, 7 de dez de 2022","0,1","0,0","904.921.120","106.502.000","2.685","1.146","20","14"
"19:08:26.415, 7 de dez de 2022","0,2","0,0","904.921.120","106.502.000","2.685","1.146","20","14"
"19:08:27.416, 7 de dez de 2022","0,0","0,0","904.921.120","106.502.000","2.685","1.146","20","14"
"19:08:28.416, 7 de dez de 2022","0,2","0,0","904.921.120","106.502.000","2.685","1.146","20","14"
"19:08:29.416, 7 de dez de 2022","1,7","0,0","904.921.120","106.502.000","2.685","1.146","20","14"
"19:08:30.417, 7 de dez de 2022","0,4","0,0","904.921.120","107.550.576","2.685","1.146","20","14"
"19:08:31.417, 7 de dez de 2022","0,1","0,0","904.921.120","107.550.576","2.685","1.146","20","14"
"19:08:32.417, 7 de dez de 2022","0,2","0,0","904.921.120","107.550.576","2.685","1.146","20","14"
"19:08:33.418, 7 de dez de 2022","0,1","0,0","904.921.120","107.550.576","2.685","1.146","20","14"
"19:08:34.418, 7 de dez de 2022","0,1","0,0","904.921.120","107.550.576","2.685","1.146","20","14"
"19:08:35.418, 7 de dez de 2022","0,1","0,0","904.921.120","107.550.576","2.685","1.146","20","14"
"19:08:36.418, 7 de dez de 2022","0,1","0,0","904.921.120","107.550.576","2.685","1.146","20","14"
"19:08:37.419, 7 de dez de 2022","0,0","0,0","904.921.120","107.550.576","2.685","1.146","20","14"
"19:08:38.419, 7 de dez de 2022","0,1","0,0","904.921.120","108.599.152","2.685","1.146","20","14"
"19:08:39.420, 7 de dez de 2022","0,1","0,0","904.921.120","108.599.152","2.685","1.146","20","14"
"19:08:40.420, 7 de dez de 2022","0,1","0,0","904.921.120","108.599.152","2.685","1.146","20","14"
"19:08:41.420, 7 de dez de 2022","0,1","0,0","904.921.120","108.599.152","2.685","1.146","20","14"
"19:08:42.420, 7 de dez de 2022","0,1","0,0","904.921.120","108.599.152","2.685","1.146","20","14"
"19:08:43.421, 7 de dez de 2022","0,1","0,0","904.921.120","108.599.152","2.685","1.146","20","14"
"19:08:44.421, 7 de dez de 2022","0,1","0,0","904.921.120","108.599.152","2.685","1.146","20","14"
"19:08:45.422, 7 de dez de 2022","0,0","0,0","904.921.120","108.599.152","2.685","1.146","20","14"
"19:08:46.422, 7 de dez de 2022","0,1","0,0","904.921.120","109.647.728","2.685","1.146","20","14"
"19:08:47.422, 7 de dez de 2022","0,2","0,0","904.921.120","109.647.728","2.685","1.146","20","14"
"19:08:48.422, 7 de dez de 2022","0,2","0,0","904.921.120","109.647.728","2.685","1.146","20","14"
"19:08:49.423, 7 de dez de 2022","0,1","0,0","904.921.120","109.647.728","2.685","1.146","20","14"
"19:08:50.423, 7 de dez de 2022","0,0","0,0","904.921.120","109.647.728","2.685","1.146","20","14"
"19:08:51.423, 7 de dez de 2022","0,3","0,0","904.921.120","109.647.728","2.685","1.146","20","14"
"19:08:52.424, 7 de dez de 2022","0,0","0,0","904.921.120","109.647.728","2.685","1.146","20","14"
"19:08:53.424, 7 de dez de 2022","0,2","0,0","904.921.120","109.647.728","2.685","1.146","20","14"
"19:08:54.425, 7 de dez de 2022","0,0","0,0","904.921.120","110.696.304","2.685","1.146","20","14"
"19:08:55.425, 7 de dez de 2022","0,2","0,0","904.921.120","110.696.304","2.685","1.146","20","14"
"19:08:56.425, 7 de dez de 2022","0,1","0,0","904.921.120","110.696.304","2.685","1.146","20","14"
"19:08:57.425, 7 de dez de 2022","0,1","0,0","904.921.120","110.696.304","2.685","1.146","20","14"
"19:08:58.426, 7 de dez de 2022","0,1","0,0","904.921.120","110.696.304","2.685","1.146","20","14"
"19:08:59.426, 7 de dez de 2022","0,0","0,0","904.921.120","110.696.304","2.685","1.146","20","14"
"19:09:00.427, 7 de dez de 2022","0,1","0,0","904.921.120","110.696.304","2.685","1.146","20","14"
"19:09:01.427, 7 de dez de 2022","0,1","0,0","904.921.120","110.696.304","2.685","1.146","20","14"
"19:09:02.427, 7 de dez de 2022","0,1","0,0","904.921.120","111.744.880","2.685","1.146","20","14"
"19:09:03.428, 7 de dez de 2022","0,1","0,0","904.921.120","111.744.880","2.685","1.146","20","14"
"19:09:04.428, 7 de dez de 2022","0,1","0,0","904.921.120","111.744.880","2.685","1.146","20","14"
"19:09:05.428, 7 de dez de 2022","0,1","0,0","904.921.120","111.744.880","2.685","1.146","20","14"
"19:09:06.428, 7 de dez de 2022","0,1","0,0","904.921.120","111.744.880","2.685","1.146","20","14"
"19:09:07.429, 7 de dez de 2022","0,0","0,0","904.921.120","111.744.880","2.685","1.146","20","14"
"19:09:08.429, 7 de dez de 2022","0,1","0,0","904.921.120","111.744.880","2.685","1.146","20","14"
"19:09:09.429, 7 de dez de 2022","0,1","0,0","904.921.120","111.744.880","2.685","1.146","20","14"
"19:09:10.430, 7 de dez de 2022","0,2","0,0","904.921.120","112.793.456","2.685","1.146","20","14"
"19:09:11.430, 7 de dez de 2022","0,0","0,0","904.921.120","112.793.456","2.685","1.146","20","14"
"19:09:12.430, 7 de dez de 2022","0,1","0,0","904.921.120","112.793.456","2.685","1.146","20","14"
"19:09:13.431, 7 de dez de 2022","0,1","0,0","904.921.120","112.793.456","2.685","1.146","20","14"
"19:09:14.431, 7 de dez de 2022","0,1","0,0","904.921.120","112.793.456","2.685","1.146","20","14"
"19:09:15.431, 7 de dez de 2022","0,1","0,0","904.921.120","112.793.456","2.685","1.146","20","14"
"19:09:16.432, 7 de dez de 2022","0,1","0,0","904.921.120","112.793.456","2.685","1.146","20","14"
"19:09:17.432, 7 de dez de 2022","0,1","0,0","904.921.120","112.793.456","2.685","1.146","20","14"
"19:09:18.432, 7 de dez de 2022","0,0","0,0","904.921.120","112.793.456","2.685","1.146","20","14"
"19:09:19.433, 7 de dez de 2022","0,1","0,0","904.921.120","113.842.032","2.685","1.146","20","14"
"19:09:20.433, 7 de dez de 2022","0,2","0,0","904.921.120","113.842.032","2.685","1.146","20","14"
"19:09:21.433, 7 de dez de 2022","0,0","0,0","904.921.120","113.842.032","2.685","1.146","20","14"
"19:09:22.434, 7 de dez de 2022","0,2","0,0","904.921.120","113.842.032","2.685","1.146","20","14"
"19:09:23.434, 7 de dez de 2022","0,1","0,0","904.921.120","113.842.032","2.685","1.146","20","14"
"19:09:24.434, 7 de dez de 2022","0,0","0,0","904.921.120","113.842.032","2.685","1.146","20","14"
"19:09:25.435, 7 de dez de 2022","0,1","0,0","904.921.120","113.842.032","2.685","1.146","20","14"
"19:09:26.435, 7 de dez de 2022","0,2","0,0","904.921.120","113.842.032","2.685","1.146","20","14"
"19:09:27.435, 7 de dez de 2022","0,1","0,0","904.921.120","114.890.608","2.685","1.146","20","14"
"19:09:28.436, 7 de dez de 2022","0,1","0,0","904.921.120","114.890.608","2.685","1.146","20","14"
"19:09:29.436, 7 de dez de 2022","0,1","0,0","904.921.120","114.890.608","2.685","1.146","20","14"
"19:09:30.436, 7 de dez de 2022","0,0","0,0","904.921.120","114.890.608","2.685","1.146","20","14"
"19:09:31.437, 7 de dez de 2022","0,1","0,0","904.921.120","114.890.608","2.685","1.146","20","14"
"19:09:32.437, 7 de dez de 2022","0,2","0,0","904.921.120","114.890.608","2.685","1.146","20","14"
"19:09:33.438, 7 de dez de 2022","0,1","0,0","904.921.120","114.890.608","2.685","1.146","20","14"
"19:09:34.438, 7 de dez de 2022","0,0","0,0","904.921.120","114.890.608","2.685","1.146","20","14"
"19:09:35.438, 7 de dez de 2022","0,2","0,0","904.921.120","115.939.184","2.685","1.146","20","14"
"19:09:36.439, 7 de dez de 2022","0,0","0,0","904.921.120","115.939.184","2.685","1.146","20","14"
"19:09:37.439, 7 de dez de 2022","0,1","0,0","904.921.120","115.939.184","2.685","1.146","20","14"
"19:09:38.439, 7 de dez de 2022","0,1","0,0","904.921.120","115.939.184","2.685","1.146","20","14"
"19:09:39.440, 7 de dez de 2022","0,1","0,0","904.921.120","115.939.184","2.685","1.146","20","14"
"19:09:40.440, 7 de dez de 2022","10,9","0,0","904.921.120","521.892.512","2.686","1.146","29","23"
"19:09:41.440, 7 de dez de 2022","17,2","0,2","904.921.120","145.017.552","2.686","1.146","29","23"
"19:09:42.440, 7 de dez de 2022","61,3","0,5","904.921.120","55.222.648","2.686","1.146","29","23"
"19:09:43.441, 7 de dez de 2022","89,1","0,3","904.921.120","230.458.608","2.686","1.146","29","23"
"19:09:44.444, 7 de dez de 2022","49,2","0,1","904.921.120","298.766.912","2.686","1.146","29","23"
"19:09:45.444, 7 de dez de 2022","71,2","0,8","998.244.384","302.943.232","2.686","1.146","29","23"
"19:09:46.445, 7 de dez de 2022","1,1","0,0","998.244.384","305.040.384","2.686","1.146","29","23"
"19:09:47.445, 7 de dez de 2022","0,1","0,0","998.244.384","306.088.960","2.686","1.146","29","23"
"19:09:48.445, 7 de dez de 2022","0,1","0,0","998.244.384","306.088.960","2.686","1.146","29","23"
"19:09:49.446, 7 de dez de 2022","0,1","0,0","998.244.384","306.088.960","2.686","1.146","29","23"
"19:09:50.446, 7 de dez de 2022","0,1","0,0","998.244.384","306.088.960","2.686","1.146","29","23"
"19:09:51.446, 7 de dez de 2022","0,1","0,0","998.244.384","307.137.536","2.686","1.146","29","23"
"19:09:52.447, 7 de dez de 2022","0,1","0,0","998.244.384","307.137.536","2.686","1.146","29","23"
"19:09:53.447, 7 de dez de 2022","0,1","0,0","998.244.384","307.137.536","2.686","1.146","29","23"
"19:09:54.447, 7 de dez de 2022","0,1","0,0","998.244.384","307.137.536","2.686","1.146","29","23"
"19:09:55.447, 7 de dez de 2022","0,1","0,0","998.244.384","307.137.536","2.686","1.146","29","23"
"19:09:56.448, 7 de dez de 2022","0,1","0,0","998.244.384","308.186.112","2.686","1.146","29","23"
"19:09:57.448, 7 de dez de 2022","0,1","0,0","998.244.384","308.186.112","2.686","1.146","29","23"
"19:09:58.448, 7 de dez de 2022","0,1","0,0","998.244.384","308.186.112","2.686","1.146","29","23"
"19:09:59.449, 7 de dez de 2022","0,1","0,0","998.244.384","308.186.112","2.686","1.146","29","23"
"19:10:00.449, 7 de dez de 2022","0,2","0,0","998.244.384","308.186.112","2.686","1.146","29","23"
"19:10:01.449, 7 de dez de 2022","0,1","0,0","998.244.384","308.186.112","2.686","1.146","29","23"
"19:10:02.450, 7 de dez de 2022","0,1","0,0","998.244.384","309.234.688","2.686","1.146","29","23"
"19:10:03.450, 7 de dez de 2022","0,0","0,0","998.244.384","309.234.688","2.686","1.146","29","23"
"19:10:04.450, 7 de dez de 2022","0,2","0,0","998.244.384","309.234.688","2.686","1.146","29","23"
"19:10:05.451, 7 de dez de 2022","0,0","0,0","998.244.384","309.234.688","2.686","1.146","29","23"
"19:10:06.451, 7 de dez de 2022","0,1","0,0","998.244.384","309.234.688","2.686","1.146","29","23"
"19:10:07.451, 7 de dez de 2022","0,1","0,0","998.244.384","310.283.264","2.686","1.146","29","23"
"19:10:08.452, 7 de dez de 2022","0,1","0,0","998.244.384","310.283.264","2.686","1.146","29","23"
"19:10:09.452, 7 de dez de 2022","0,1","0,0","998.244.384","310.283.264","2.686","1.146","29","23"
"19:10:10.452, 7 de dez de 2022","0,2","0,0","998.244.384","310.283.264","2.686","1.146","29","23"
"19:10:11.453, 7 de dez de 2022","0,1","0,0","998.244.384","310.283.264","2.686","1.146","29","23"
"19:10:12.453, 7 de dez de 2022","0,2","0,0","998.244.384","310.283.264","2.686","1.146","29","23"
"19:10:13.453, 7 de dez de 2022","0,0","0,0","998.244.384","311.331.840","2.686","1.146","29","23"
"19:10:14.454, 7 de dez de 2022","0,2","0,0","998.244.384","311.331.840","2.686","1.146","29","23"
"19:10:15.454, 7 de dez de 2022","0,1","0,0","998.244.384","311.331.840","2.686","1.146","29","23"
"19:10:16.454, 7 de dez de 2022","0,0","0,0","998.244.384","311.331.840","2.686","1.146","28","22"
"19:10:17.455, 7 de dez de 2022","0,2","0,0","998.244.384","311.331.840","2.686","1.146","28","22"
"19:10:18.455, 7 de dez de 2022","0,1","0,0","998.244.384","312.380.416","2.686","1.146","28","22"
"19:10:19.455, 7 de dez de 2022","0,1","0,0","998.244.384","312.380.416","2.686","1.146","28","22"
"19:10:20.456, 7 de dez de 2022","0,1","0,0","998.244.384","312.380.416","2.686","1.146","28","22"
"19:10:21.456, 7 de dez de 2022","0,1","0,0","998.244.384","312.380.416","2.686","1.146","28","22"
"19:10:22.456, 7 de dez de 2022","0,1","0,0","998.244.384","312.380.416","2.686","1.146","28","22"
"19:10:23.457, 7 de dez de 2022","0,1","0,0","998.244.384","312.380.416","2.686","1.146","28","22"
"19:10:24.457, 7 de dez de 2022","0,1","0,0","998.244.384","313.428.992","2.686","1.146","28","22"
"19:10:25.457, 7 de dez de 2022","0,1","0,0","998.244.384","313.428.992","2.686","1.146","28","22"
"19:10:26.458, 7 de dez de 2022","0,1","0,0","998.244.384","313.428.992","2.686","1.146","28","22"
"19:10:27.458, 7 de dez de 2022","0,1","0,0","998.244.384","313.428.992","2.686","1.146","28","22"
"19:10:28.458, 7 de dez de 2022","0,1","0,0","998.244.384","313.428.992","2.686","1.146","28","22"
"19:10:29.459, 7 de dez de 2022","0,1","0,0","998.244.384","314.477.568","2.686","1.146","28","22"
"19:10:30.459, 7 de dez de 2022","0,1","0,0","998.244.384","314.477.568","2.686","1.146","28","22"
"19:10:31.459, 7 de dez de 2022","0,1","0,0","998.244.384","314.477.568","2.686","1.146","28","22"
"19:10:32.459, 7 de dez de 2022","0,1","0,0","998.244.384","314.477.568","2.686","1.146","28","22"
"19:10:33.460, 7 de dez de 2022","0,1","0,0","998.244.384","314.477.568","2.686","1.146","28","22"
"19:10:34.460, 7 de dez de 2022","0,1","0,0","998.244.384","314.477.568","2.686","1.146","28","22"
"19:10:35.460, 7 de dez de 2022","0,1","0,0","998.244.384","315.526.144","2.686","1.146","28","22"
"19:10:36.461, 7 de dez de 2022","0,1","0,0","998.244.384","315.526.144","2.686","1.146","28","22"
"19:10:37.461, 7 de dez de 2022","0,1","0,0","998.244.384","315.526.144","2.686","1.146","28","22"
"19:10:38.461, 7 de dez de 2022","0,1","0,0","998.244.384","315.526.144","2.686","1.146","28","22"
"19:10:39.462, 7 de dez de 2022","0,1","0,0","998.244.384","315.526.144","2.686","1.146","28","22"
"19:10:40.462, 7 de dez de 2022","0,1","0,0","998.244.384","316.574.720","2.686","1.146","28","22"
"19:10:41.462, 7 de dez de 2022","0,1","0,0","998.244.384","316.574.720","2.686","1.146","28","22"
"19:10:42.462, 7 de dez de 2022","0,1","0,0","998.244.384","316.574.720","2.686","1.146","28","22"
"19:10:43.463, 7 de dez de 2022","0,1","0,0","998.244.384","316.574.720","2.686","1.146","28","22"
"19:10:44.463, 7 de dez de 2022","0,1","0,0","998.244.384","316.574.720","2.686","1.146","28","22"
"19:10:45.464, 7 de dez de 2022","0,1","0,0","998.244.384","316.574.720","2.686","1.146","28","22"
"19:10:46.464, 7 de dez de 2022","0,1","0,0","998.244.384","317.623.296","2.686","1.146","27","21"
"19:10:47.464, 7 de dez de 2022","0,1","0,0","998.244.384","317.623.296","2.686","1.146","27","21"
"19:10:48.464, 7 de dez de 2022","0,1","0,0","998.244.384","317.623.296","2.686","1.146","27","21"
"19:10:49.465, 7 de dez de 2022","0,2","0,0","998.244.384","317.623.296","2.686","1.146","27","21"
"19:10:50.465, 7 de dez de 2022","0,1","0,0","998.244.384","317.623.296","2.686","1.146","27","21"
"19:10:51.465, 7 de dez de 2022","0,0","0,0","998.244.384","318.671.872","2.686","1.146","27","21"
"19:10:52.465, 7 de dez de 2022","0,2","0,0","998.244.384","318.671.872","2.686","1.146","27","21"
"19:10:53.466, 7 de dez de 2022","0,0","0,0","998.244.384","318.671.872","2.686","1.146","27","21"
"19:10:54.466, 7 de dez de 2022","0,2","0,0","998.244.384","318.671.872","2.686","1.146","27","21"
"19:10:55.466, 7 de dez de 2022","0,0","0,0","998.244.384","318.671.872","2.686","1.146","27","21"
"19:10:56.467, 7 de dez de 2022","0,2","0,0","998.244.384","318.671.872","2.686","1.146","27","21"
"19:10:57.467, 7 de dez de 2022","0,1","0,0","998.244.384","319.720.448","2.686","1.146","27","21"
"19:10:58.467, 7 de dez de 2022","0,1","0,0","998.244.384","319.720.448","2.686","1.146","27","21"
"19:10:59.468, 7 de dez de 2022","0,1","0,0","998.244.384","319.720.448","2.686","1.146","27","21"
"19:11:00.468, 7 de dez de 2022","0,1","0,0","998.244.384","319.720.448","2.686","1.146","27","21"
"19:11:01.468, 7 de dez de 2022","0,1","0,0","998.244.384","319.720.448","2.686","1.146","27","21"
"19:11:02.469, 7 de dez de 2022","0,0","0,0","998.244.384","319.720.448","2.686","1.146","27","21"
"19:11:03.469, 7 de dez de 2022","0,2","0,0","998.244.384","320.769.024","2.686","1.146","27","21"
"19:11:04.469, 7 de dez de 2022","0,1","0,0","998.244.384","320.769.024","2.686","1.146","27","21"
"19:11:05.469, 7 de dez de 2022","0,1","0,0","998.244.384","320.769.024","2.686","1.146","27","21"
"19:11:06.470, 7 de dez de 2022","0,1","0,0","998.244.384","320.769.024","2.686","1.146","27","21"
"19:11:07.470, 7 de dez de 2022","0,1","0,0","998.244.384","320.769.024","2.686","1.146","27","21"
"19:11:08.470, 7 de dez de 2022","0,1","0,0","998.244.384","321.817.600","2.686","1.146","27","21"
"19:11:09.471, 7 de dez de 2022","0,1","0,0","998.244.384","321.817.600","2.686","1.146","27","21"
"19:11:10.471, 7 de dez de 2022","0,1","0,0","998.244.384","321.817.600","2.686","1.146","27","21"
"19:11:11.471, 7 de dez de 2022","0,1","0,0","998.244.384","321.817.600","2.686","1.146","27","21"
"19:11:12.472, 7 de dez de 2022","0,1","0,0","998.244.384","321.817.600","2.686","1.146","27","21"
"19:11:13.472, 7 de dez de 2022","0,1","0,0","998.244.384","321.817.600","2.686","1.146","27","21"
"19:11:14.472, 7 de dez de 2022","0,1","0,0","998.244.384","322.866.176","2.686","1.146","27","21"
"19:11:15.473, 7 de dez de 2022","0,1","0,0","998.244.384","322.866.176","2.686","1.146","27","21"
"19:11:16.473, 7 de dez de 2022","0,1","0,0","998.244.384","322.866.176","2.686","1.146","26","20"
"19:11:17.473, 7 de dez de 2022","0,1","0,0","998.244.384","322.866.176","2.686","1.146","26","20"
"19:11:18.474, 7 de dez de 2022","0,1","0,0","998.244.384","322.866.176","2.686","1.146","26","20"
"19:11:19.474, 7 de dez de 2022","0,1","0,0","998.244.384","322.866.176","2.686","1.146","26","20"
"19:11:20.474, 7 de dez de 2022","0,1","0,0","998.244.384","323.914.752","2.686","1.146","26","20"
"19:11:21.475, 7 de dez de 2022","0,1","0,0","998.244.384","323.914.752","2.686","1.146","26","20"
"19:11:22.475, 7 de dez de 2022","0,1","0,0","998.244.384","323.914.752","2.686","1.146","26","20"
"19:11:23.475, 7 de dez de 2022","0,1","0,0","998.244.384","323.914.752","2.686","1.146","26","20"
"19:11:24.476, 7 de dez de 2022","0,1","0,0","998.244.384","323.914.752","2.686","1.146","26","20"
"19:11:25.476, 7 de dez de 2022","0,1","0,0","998.244.384","323.914.752","2.686","1.146","26","20"
"19:11:26.476, 7 de dez de 2022","0,1","0,0","998.244.384","324.963.328","2.686","1.146","26","20"
"19:11:27.476, 7 de dez de 2022","0,1","0,0","998.244.384","324.963.328","2.686","1.146","26","20"
"19:11:28.477, 7 de dez de 2022","0,1","0,0","998.244.384","324.963.328","2.686","1.146","26","20"
"19:11:29.477, 7 de dez de 2022","0,1","0,0","998.244.384","324.963.328","2.686","1.146","26","20"
"19:11:30.477, 7 de dez de 2022","0,1","0,0","998.244.384","324.963.328","2.686","1.146","26","20"
"19:11:31.478, 7 de dez de 2022","0,1","0,0","998.244.384","326.011.904","2.686","1.146","26","20"
"19:11:32.478, 7 de dez de 2022","0,1","0,0","998.244.384","326.011.904","2.686","1.146","26","20"
"19:11:33.478, 7 de dez de 2022","0,1","0,0","998.244.384","326.011.904","2.686","1.146","26","20"
"19:11:34.479, 7 de dez de 2022","0,1","0,0","998.244.384","326.011.904","2.686","1.146","26","20"
"19:11:35.479, 7 de dez de 2022","0,1","0,0","998.244.384","326.011.904","2.686","1.146","26","20"
"19:11:36.479, 7 de dez de 2022","0,1","0,0","998.244.384","326.011.904","2.686","1.146","26","20"
"19:11:37.480, 7 de dez de 2022","0,2","0,0","998.244.384","327.060.480","2.686","1.146","26","20"
"19:11:38.480, 7 de dez de 2022","0,0","0,0","998.244.384","327.060.480","2.686","1.146","26","20"
"19:11:39.480, 7 de dez de 2022","0,1","0,0","998.244.384","327.060.480","2.686","1.146","26","20"
"19:11:40.481, 7 de dez de 2022","0,1","0,0","998.244.384","327.060.480","2.686","1.146","26","20"
"19:11:41.481, 7 de dez de 2022","0,2","0,0","998.244.384","327.060.480","2.686","1.146","26","20"
"19:11:42.481, 7 de dez de 2022","0,0","0,0","998.244.384","328.109.056","2.686","1.146","26","20"
"19:11:43.482, 7 de dez de 2022","0,1","0,0","998.244.384","328.109.056","2.686","1.146","26","20"
"19:11:44.482, 7 de dez de 2022","0,1","0,0","998.244.384","328.109.056","2.686","1.146","26","20"
"19:11:45.482, 7 de dez de 2022","0,1","0,0","998.244.384","328.109.056","2.686","1.146","26","20"
"19:11:46.482, 7 de dez de 2022","0,2","0,0","998.244.384","328.109.056","2.686","1.146","25","19"
"19:11:47.483, 7 de dez de 2022","0,0","0,0","998.244.384","328.109.056","2.686","1.146","25","19"
"19:11:48.483, 7 de dez de 2022","0,1","0,0","998.244.384","329.157.632","2.686","1.146","25","19"
"19:11:49.483, 7 de dez de 2022","0,3","0,0","998.244.384","329.157.632","2.686","1.146","25","19"
"19:11:50.484, 7 de dez de 2022","0,1","0,0","998.244.384","329.157.632","2.686","1.146","25","19"
"19:11:51.484, 7 de dez de 2022","0,2","0,0","998.244.384","330.206.208","2.686","1.146","25","19"
"19:11:52.484, 7 de dez de 2022","0,0","0,0","998.244.384","330.206.208","2.686","1.146","25","19"
"19:11:53.485, 7 de dez de 2022","0,2","0,0","998.244.384","330.206.208","2.686","1.146","25","19"
"19:11:54.485, 7 de dez de 2022","0,1","0,0","998.244.384","330.206.208","2.686","1.146","25","19"
"19:11:55.485, 7 de dez de 2022","0,1","0,0","998.244.384","330.206.208","2.686","1.146","25","19"
"19:11:56.485, 7 de dez de 2022","0,0","0,0","998.244.384","330.206.208","2.686","1.146","25","19"
"19:11:57.486, 7 de dez de 2022","0,2","0,0","998.244.384","331.254.784","2.686","1.146","25","19"
"19:11:58.486, 7 de dez de 2022","0,0","0,0","998.244.384","331.254.784","2.686","1.146","25","19"
"19:11:59.486, 7 de dez de 2022","0,1","0,0","998.244.384","331.254.784","2.686","1.146","25","19"
"19:12:00.487, 7 de dez de 2022","0,1","0,0","998.244.384","331.254.784","2.686","1.146","25","19"
"19:12:01.487, 7 de dez de 2022","0,1","0,0","998.244.384","331.254.784","2.686","1.146","25","19"
"19:12:02.487, 7 de dez de 2022","0,1","0,0","998.244.384","332.303.360","2.686","1.146","25","19"
"19:12:03.488, 7 de dez de 2022","0,1","0,0","998.244.384","332.303.360","2.686","1.146","25","19"
"19:12:04.488, 7 de dez de 2022","0,1","0,0","998.244.384","332.303.360","2.686","1.146","25","19"
"19:12:05.488, 7 de dez de 2022","0,1","0,0","998.244.384","332.303.360","2.686","1.146","25","19"
"19:12:06.488, 7 de dez de 2022","0,1","0,0","998.244.384","332.303.360","2.686","1.146","25","19"
"19:12:07.489, 7 de dez de 2022","0,1","0,0","998.244.384","332.303.360","2.686","1.146","25","19"
"19:12:08.489, 7 de dez de 2022","0,1","0,0","998.244.384","333.351.936","2.686","1.146","25","19"
"19:12:09.489, 7 de dez de 2022","0,1","0,0","998.244.384","333.351.936","2.686","1.146","25","19"
"19:12:10.490, 7 de dez de 2022","0,0","0,0","998.244.384","333.351.936","2.686","1.146","25","19"
"19:12:11.490, 7 de dez de 2022","0,2","0,0","998.244.384","333.351.936","2.686","1.146","25","19"
"19:12:12.490, 7 de dez de 2022","0,1","0,0","998.244.384","333.351.936","2.686","1.146","25","19"
"19:12:13.490, 7 de dez de 2022","0,1","0,0","998.244.384","333.351.936","2.686","1.146","25","19"
