"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"21:16:01.142, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.461.970.424","4.167","0","25","22"
"21:16:02.142, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.462.407.256","4.167","0","25","22"
"21:16:03.142, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.462.559.328","4.167","0","25","22"
"21:16:04.143, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.462.998.976","4.167","0","25","22"
"21:16:05.143, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.462.998.976","4.167","0","25","22"
"21:16:06.143, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.463.436.832","4.167","0","25","22"
"21:16:07.143, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.463.874.688","4.167","0","25","22"
"21:16:08.144, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.463.874.688","4.167","0","25","22"
"21:16:09.144, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.464.311.608","4.167","0","25","22"
"21:16:10.144, 30 de jun. de 2023","3,8","0,0","2.452.619.264","1.482.406.200","4.167","0","27","24"
"21:16:11.144, 30 de jun. de 2023","49,3","0,0","2.452.619.264","1.555.110.096","4.167","0","27","24"
"21:16:12.144, 30 de jun. de 2023","51,6","0,0","2.452.619.264","1.596.731.264","4.167","0","27","24"
"21:16:13.144, 30 de jun. de 2023","47,7","0,0","2.452.619.264","1.638.829.200","4.167","0","27","24"
"21:16:14.145, 30 de jun. de 2023","52,7","0,1","2.452.619.264","1.215.390.408","4.167","0","27","24"
"21:16:15.145, 30 de jun. de 2023","47,7","0,0","2.452.619.264","1.258.757.568","4.167","0","27","24"
"21:16:16.145, 30 de jun. de 2023","51,5","0,0","2.452.619.264","1.299.434.024","4.167","0","27","24"
"21:16:17.145, 30 de jun. de 2023","47,5","0,0","2.452.619.264","1.339.686.960","4.167","0","27","24"
"21:16:18.145, 30 de jun. de 2023","51,7","0,0","2.452.619.264","1.382.290.952","4.167","0","27","24"
"21:16:19.145, 30 de jun. de 2023","47,7","0,0","2.452.619.264","1.420.866.456","4.167","0","27","24"
"21:16:20.145, 30 de jun. de 2023","46,8","0,0","2.452.619.264","1.461.053.472","4.167","0","27","24"
"21:16:21.146, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.461.656.952","4.167","0","27","24"
"21:16:22.146, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.462.097.768","4.167","0","27","24"
"21:16:23.146, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.462.097.768","4.167","0","27","24"
"21:16:24.146, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.462.538.080","4.167","0","27","24"
"21:16:25.146, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.462.978.408","4.167","0","27","24"
"21:16:26.147, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.462.978.408","4.167","0","27","24"
"21:16:27.147, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.463.418.720","4.167","0","27","24"
"21:16:28.147, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.463.890.080","4.167","0","27","24"
"21:16:29.147, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.463.890.080","4.167","0","27","24"
"21:16:30.148, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.464.330.408","4.167","0","27","24"
"21:16:31.148, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.464.330.408","4.167","0","27","24"
"21:16:32.148, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.464.771.736","4.167","0","27","24"
"21:16:33.148, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.465.212.552","4.167","0","27","24"
"21:16:34.149, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.465.212.552","4.167","0","27","24"
"21:16:35.149, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.465.652.896","4.167","0","27","24"
"21:16:36.149, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.466.093.232","4.167","0","27","24"
"21:16:37.149, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.466.093.232","4.167","0","27","24"
"21:16:38.150, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.466.533.600","4.167","0","27","24"
"21:16:39.150, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.466.974.416","4.167","0","27","24"
"21:16:40.150, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.466.974.416","4.167","0","27","24"
"21:16:41.150, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.467.414.736","4.167","0","27","24"
"21:16:42.150, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.467.885.576","4.167","0","27","24"
"21:16:43.151, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.467.914.376","4.167","0","27","24"
"21:16:44.151, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.468.354.704","4.167","0","27","24"
"21:16:45.151, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.468.795.520","4.167","0","27","24"
"21:16:46.155, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.468.795.520","4.167","0","27","24"
"21:16:47.155, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.469.238.640","4.167","0","27","24"
"21:16:48.156, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.469.238.640","4.167","0","27","24"
"21:16:49.156, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.469.678.952","4.167","0","27","24"
"21:16:50.156, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.470.119.360","4.167","0","26","23"
"21:16:51.156, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.470.119.360","4.167","0","26","23"
"21:16:52.156, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.470.559.768","4.167","0","26","23"
"21:16:53.156, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.471.029.176","4.167","0","26","23"
"21:16:54.157, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.471.029.176","4.167","0","26","23"
"21:16:55.157, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.471.469.480","4.167","0","26","23"
"21:16:56.157, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.471.940.432","4.167","0","26","23"
"21:16:57.157, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.471.940.432","4.167","0","26","23"
"21:16:58.157, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.472.381.088","4.167","0","26","23"
"21:16:59.157, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.472.381.088","4.167","0","26","23"
"21:17:00.158, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.472.821.400","4.167","0","26","23"
"21:17:01.158, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.473.261.760","4.167","0","26","23"
"21:17:02.158, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.473.261.760","4.167","0","26","23"
"21:17:03.158, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.473.730.880","4.167","0","26","23"
"21:17:04.158, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.474.172.208","4.167","0","26","23"
"21:17:05.159, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.474.172.208","4.167","0","26","23"
"21:17:06.159, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.474.612.512","4.167","0","26","23"
"21:17:07.159, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.475.053.840","4.167","0","26","23"
"21:17:08.159, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.475.053.840","4.167","0","26","23"
"21:17:09.159, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.475.494.848","4.167","0","26","23"
"21:17:10.159, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.475.624.224","4.167","0","26","23"
"21:17:11.160, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.476.065.040","4.167","0","26","23"
"21:17:12.160, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.476.505.352","4.167","0","26","23"
"21:17:13.160, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.476.534.432","4.167","0","26","23"
"21:17:14.160, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.476.975.760","4.167","0","26","23"
"21:17:15.160, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.477.416.088","4.167","0","26","23"
"21:17:16.161, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.477.416.088","4.167","0","26","23"
"21:17:17.161, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.477.856.416","4.167","0","26","23"
"21:17:18.161, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.478.297.232","4.167","0","26","23"
"21:17:19.161, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.478.297.232","4.167","0","26","23"
"21:17:20.161, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.478.737.552","4.167","0","25","22"
"21:17:21.161, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.478.737.552","4.167","0","25","22"
"21:17:22.162, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.479.178.368","4.167","0","25","22"
"21:17:23.162, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.479.618.704","4.167","0","25","22"
"21:17:24.162, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.479.649.248","4.167","0","25","22"
"21:17:25.162, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.480.089.576","4.167","0","25","22"
"21:17:26.162, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.480.530.904","4.167","0","25","22"
"21:17:27.162, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.480.530.904","4.167","0","25","22"
"21:17:28.163, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.480.971.208","4.167","0","25","22"
"21:17:29.163, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.480.971.208","4.167","0","25","22"
"21:17:30.163, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.481.412.536","4.167","0","25","22"
"21:17:31.163, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.481.853.352","4.167","0","25","22"
"21:17:32.163, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.481.853.352","4.167","0","25","22"
"21:17:33.164, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.482.293.696","4.167","0","25","22"
"21:17:34.164, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.482.734.016","4.167","0","25","22"
"21:17:35.164, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.485.835.200","4.167","0","25","22"
"21:17:36.164, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.486.275.512","4.167","0","25","22"
"21:17:37.164, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.486.746.360","4.167","0","25","22"
"21:17:38.164, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.486.746.360","4.167","0","25","22"
"21:17:39.165, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.487.186.688","4.167","0","25","22"
"21:17:40.165, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.487.215.512","4.167","0","25","22"
"21:17:41.165, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.487.685.912","4.167","0","25","22"
"21:17:42.165, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.488.126.224","4.167","0","25","22"
"21:17:43.165, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.488.126.224","4.167","0","25","22"
"21:17:44.166, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.488.566.568","4.167","0","25","22"
"21:17:45.166, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.489.006.904","4.167","0","25","22"
"21:17:46.166, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.489.006.904","4.167","0","25","22"
"21:17:47.166, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.489.447.232","4.167","0","25","22"
"21:17:48.166, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.489.887.544","4.167","0","25","22"
"21:17:49.167, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.489.887.544","4.167","0","25","22"
"21:17:50.167, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.490.327.856","4.167","0","24","21"
"21:17:51.167, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.490.358.400","4.167","0","24","21"
"21:17:52.167, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.490.799.728","4.167","0","24","21"
"21:17:53.167, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.491.241.056","4.167","0","24","21"
"21:17:54.168, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.491.241.056","4.167","0","24","21"
"21:17:55.168, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.491.681.464","4.167","0","24","21"
"21:17:56.168, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.492.121.784","4.167","0","24","21"
"21:17:57.168, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.492.121.784","4.167","0","24","21"
"21:17:58.168, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.492.563.496","4.167","0","24","21"
"21:17:59.169, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.492.563.496","4.167","0","24","21"
"21:18:00.169, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.493.003.808","4.167","0","24","21"
"21:18:01.169, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.493.444.120","4.167","0","24","21"
