tipo;qual execução;hora;cpu;dado1;reservada;utilizada;total loaded;Shared loaded;threads;daemon
Cached Threads;CT3;21:22:45.287, 30 de jun. de 2023;0,3;0;955777024;427446168;4207;0;711;708
Cached Threads;CT3;21:22:46.287, 30 de jun. de 2023;0,3;0;955777024;429767032;4207;0;711;708
Cached Threads;CT3;21:22:47.287, 30 de jun. de 2023;0,2;0;955777024;432082296;4207;0;711;708
Cached Threads;CT3;21:22:48.287, 30 de jun. de 2023;0,3;0;955777024;434397472;4207;0;711;708
Cached Threads;CT3;21:22:49.287, 30 de jun. de 2023;0,3;0;955777024;436859160;4207;0;699;696
Cached Threads;CT3;21:22:50.288, 30 de jun. de 2023;0,3;0;955777024;438016760;4207;0;699;696
Cached Threads;CT3;21:22:51.291, 30 de jun. de 2023;0,3;0;955777024;440332008;4207;0;699;696
Cached Threads;CT3;21:22:52.288, 30 de jun. de 2023;0,2;0;955777024;442647208;4207;0;699;696
Cached Threads;CT3;21:22:53.288, 30 de jun. de 2023;0,3;0;955777024;447147176;4207;0;699;696
Cached Threads;CT3;21:22:54.288, 30 de jun. de 2023;0,3;0;955777024;449462360;4207;0;699;696
Cached Threads;CT3;21:22:55.288, 30 de jun. de 2023;0,3;0;955777024;450619960;4207;0;699;696
Cached Threads;CT3;21:22:56.289, 30 de jun. de 2023;0,2;0;955777024;452935224;4207;0;699;696
Cached Threads;CT3;21:22:57.289, 30 de jun. de 2023;0,3;0;955777024;455250424;4207;0;699;696
Cached Threads;CT3;21:22:58.289, 30 de jun. de 2023;1,3;0;955777024;455260184;4207;0;19;16
Cached Threads;CT3;21:22:59.289, 30 de jun. de 2023;0;0;955777024;455260184;4207;0;19;16
Cached Threads;CT3;21:23:00.289, 30 de jun. de 2023;0,1;0;955777024;456417768;4207;0;19;16
Cached Threads;CT3;21:23:01.290, 30 de jun. de 2023;0,1;0;955777024;456417768;4207;0;19;16
Cached Threads;CT3;21:23:02.290, 30 de jun. de 2023;0,1;0;955777024;456417768;4207;0;19;16
Cached Threads;CT3;21:23:03.290, 30 de jun. de 2023;0;0;955777024;456417768;4207;0;19;16
Cached Threads;CT3;21:23:04.290, 30 de jun. de 2023;0,1;0;955777024;456417768;4207;0;19;16
Cached Threads;CT3;21:23:05.291, 30 de jun. de 2023;0;0;955777024;457576368;4207;0;19;16
Cached Threads;CT3;21:23:06.291, 30 de jun. de 2023;0,1;0;955777024;457576368;4207;0;19;16
Cached Threads;CT4;21:23:07.291, 30 de jun. de 2023;0,1;0;955777024;457576368;4207;0;19;16
Cached Threads;CT4;21:23:08.291, 30 de jun. de 2023;3,8;0;955777024;467159856;4207;0;276;273
Cached Threads;CT4;21:23:09.291, 30 de jun. de 2023;51,2;0;955777024;532122640;4207;0;736;733
Cached Threads;CT4;21:23:10.292, 30 de jun. de 2023;49,2;0;955777024;549214328;4207;0;736;733
Cached Threads;CT4;21:23:11.292, 30 de jun. de 2023;45,3;0;955777024;567535832;4207;0;736;733
Cached Threads;CT4;21:23:12.292, 30 de jun. de 2023;49,9;0;955777024;586023608;4207;0;736;733
Cached Threads;CT4;21:23:13.292, 30 de jun. de 2023;45,3;0;955777024;603594600;4207;0;736;733
Cached Threads;CT4;21:23:14.292, 30 de jun. de 2023;49,3;0;955777024;620738184;4207;0;736;733
Cached Threads;CT4;21:23:15.292, 30 de jun. de 2023;45,3;0;955777024;638553512;4207;0;736;733
Cached Threads;CT4;21:23:16.293, 30 de jun. de 2023;49,1;0;955777024;655690784;4207;0;736;733
Cached Threads;CT4;21:23:17.293, 30 de jun. de 2023;45,4;0;955777024;672534832;4207;0;736;733
Cached Threads;CT4;21:23:18.293, 30 de jun. de 2023;45,6;0;955777024;689702448;4207;0;736;733
Cached Threads;CT4;21:23:19.293, 30 de jun. de 2023;0,9;0;955777024;692871976;4207;0;736;733
Cached Threads;CT4;21:23:20.293, 30 de jun. de 2023;0,3;0;955777024;695187176;4207;0;736;733
Cached Threads;CT4;21:23:21.293, 30 de jun. de 2023;0,2;0;955777024;697370960;4207;0;736;733
Cached Threads;CT4;21:23:22.293, 30 de jun. de 2023;0,3;0;955777024;699554744;4207;0;736;733
Cached Threads;CT4;21:23:23.294, 30 de jun. de 2023;0,2;0;955777024;701738576;4207;0;736;733
Cached Threads;CT4;21:23:24.294, 30 de jun. de 2023;0,2;0;955777024;704053768;4207;0;736;733
Cached Threads;CT4;21:23:25.294, 30 de jun. de 2023;0,2;0;955777024;706237528;4207;0;736;733
Cached Threads;CT4;21:23:26.294, 30 de jun. de 2023;0,2;0;955777024;708421288;4207;0;736;733
Cached Threads;CT4;21:23:27.294, 30 de jun. de 2023;0,3;0;955777024;710605120;4207;0;736;733
Cached Threads;CT4;21:23:28.294, 30 de jun. de 2023;0,2;0;955777024;712788904;4207;0;736;733
Cached Threads;CT4;21:23:29.294, 30 de jun. de 2023;0,3;0;955777024;715104176;4207;0;736;733
Cached Threads;CT4;21:23:30.295, 30 de jun. de 2023;0,2;0;955777024;717419376;4207;0;736;733
Cached Threads;CT4;21:23:31.295, 30 de jun. de 2023;0,2;0;955777024;719734552;4207;0;736;733
Cached Threads;CT4;21:23:32.295, 30 de jun. de 2023;0,3;0;955777024;721918336;4207;0;736;733
Cached Threads;CT4;21:23:33.295, 30 de jun. de 2023;0,2;0;955777024;724102104;4207;0;736;733
Cached Threads;CT4;21:23:34.295, 30 de jun. de 2023;0,3;0;955777024;726285888;4207;0;736;733
Cached Threads;CT4;21:23:35.295, 30 de jun. de 2023;0,2;0;955777024;728469664;4207;0;736;733
Cached Threads;CT4;21:23:36.295, 30 de jun. de 2023;0,2;0;955777024;735828184;4207;0;736;733
Cached Threads;CT4;21:23:37.296, 30 de jun. de 2023;0,6;0;955777024;738011968;4207;0;736;733
Cached Threads;CT4;21:23:38.296, 30 de jun. de 2023;0,2;0;955777024;740195752;4207;0;736;733
Cached Threads;CT4;21:23:39.296, 30 de jun. de 2023;0,7;0;955777024;742379512;4207;0;736;733
Cached Threads;CT4;21:23:40.296, 30 de jun. de 2023;0,2;0;955777024;744563296;4207;0;736;733
Cached Threads;CT4;21:23:41.296, 30 de jun. de 2023;0,2;0;955777024;747904664;4207;0;736;733
Cached Threads;CT4;21:23:42.296, 30 de jun. de 2023;0,2;0;955777024;750088432;4207;0;736;733
Cached Threads;CT4;21:23:43.296, 30 de jun. de 2023;0,2;0;955777024;752272216;4207;0;736;733
Cached Threads;CT4;21:23:44.296, 30 de jun. de 2023;0,3;0;955777024;754456000;4207;0;736;733
Cached Threads;CT4;21:23:45.297, 30 de jun. de 2023;0,2;0;955777024;756639792;4207;0;736;733
Cached Threads;CT4;21:23:46.297, 30 de jun. de 2023;0,3;0;955777024;758823576;4207;0;736;733
Cached Threads;CT4;21:23:47.297, 30 de jun. de 2023;0,2;0;955777024;761007360;4207;0;736;733
Cached Threads;CT4;21:23:48.297, 30 de jun. de 2023;0,2;0;955777024;763191192;4207;0;736;733
Cached Threads;CT4;21:23:49.297, 30 de jun. de 2023;0,2;0;955777024;765374984;4207;0;736;733
Cached Threads;CT4;21:23:50.297, 30 de jun. de 2023;0,2;0;955777024;767558768;4207;0;736;733
Cached Threads;CT4;21:23:51.297, 30 de jun. de 2023;0,3;0;955777024;769742560;4207;0;736;733
Cached Threads;CT4;21:23:52.297, 30 de jun. de 2023;0,2;0;955777024;771926344;4207;0;736;733
Cached Threads;CT4;21:23:53.298, 30 de jun. de 2023;0,2;0;955777024;774110128;4207;0;736;733
Cached Threads;CT4;21:23:54.298, 30 de jun. de 2023;0,3;0;955777024;777451984;4207;0;736;733
Cached Threads;CT4;21:23:55.298, 30 de jun. de 2023;0,2;0;955777024;779635768;4207;0;736;733
Cached Threads;CT4;21:23:56.298, 30 de jun. de 2023;0,2;0;955777024;781819552;4207;0;736;733
Cached Threads;CT4;21:23:57.298, 30 de jun. de 2023;0,3;0;955777024;784003336;4207;0;736;733
Cached Threads;CT4;21:23:58.298, 30 de jun. de 2023;0,2;0;955777024;786187120;4207;0;736;733
Cached Threads;CT4;21:23:59.298, 30 de jun. de 2023;0,2;0;955777024;788370952;4207;0;736;733
Cached Threads;CT4;21:24:00.298, 30 de jun. de 2023;0,2;0;955777024;790554744;4207;0;736;733
Cached Threads;CT4;21:24:01.299, 30 de jun. de 2023;0,3;0;955777024;792738528;4207;0;736;733
Cached Threads;CT4;21:24:02.299, 30 de jun. de 2023;0,2;0;955777024;794922312;4207;0;736;733
Cached Threads;CT4;21:24:03.299, 30 de jun. de 2023;0,2;0;955777024;797106096;4207;0;736;733
Cached Threads;CT4;21:24:04.299, 30 de jun. de 2023;0,2;0;955777024;799289856;4207;0;736;733
Cached Threads;CT4;21:24:05.299, 30 de jun. de 2023;0,3;0;955777024;801473640;4207;0;736;733
Cached Threads;CT4;21:24:06.299, 30 de jun. de 2023;0,2;0;955777024;803657424;4207;0;736;733
Cached Threads;CT4;21:24:07.299, 30 de jun. de 2023;0,2;0;955777024;806999808;4207;0;736;733
Cached Threads;CT4;21:24:08.305, 30 de jun. de 2023;1,2;0,1;951582720;254066800;4207;0;736;733
Cached Threads;CT4;21:24:09.305, 30 de jun. de 2023;0,6;0;951582720;256644872;4207;0;562;559
Cached Threads;CT4;21:24:10.305, 30 de jun. de 2023;0,2;0;951582720;259269224;4207;0;562;559
Cached Threads;CT4;21:24:11.306, 30 de jun. de 2023;0,2;0;951582720;261518208;4207;0;562;559
Cached Threads;CT4;21:24:12.306, 30 de jun. de 2023;0,2;0;951582720;263210328;4207;0;558;555
Cached Threads;CT4;21:24:13.306, 30 de jun. de 2023;0,2;0;951582720;264846720;4207;0;558;555
Cached Threads;CT4;21:24:14.306, 30 de jun. de 2023;0,3;0;951582720;266858088;4207;0;558;555
Cached Threads;CT4;21:24:15.306, 30 de jun. de 2023;0,1;0;951582720;268494480;4207;0;558;555
Cached Threads;CT4;21:24:16.306, 30 de jun. de 2023;0,3;0;951582720;270180736;4207;0;553;550
Cached Threads;CT4;21:24:17.306, 30 de jun. de 2023;0,1;0;951582720;271817128;4207;0;553;550
Cached Threads;CT4;21:24:18.307, 30 de jun. de 2023;0,9;0;951582720;276822416;4207;0;62;59
Cached Threads;CT4;21:24:19.307, 30 de jun. de 2023;0,1;0;951582720;278906912;4207;0;19;16
Cached Threads;CT4;21:24:20.307, 30 de jun. de 2023;0,1;0;951582720;278906912;4207;0;19;16
Cached Threads;CT4;21:24:21.307, 30 de jun. de 2023;0;0;951582720;278906912;4207;0;19;16
Cached Threads;CT4;21:24:22.308, 30 de jun. de 2023;0,1;0;951582720;278906912;4207;0;19;16
Cached Threads;CT4;21:24:23.308, 30 de jun. de 2023;0,1;0;951582720;278906912;4207;0;19;16
Cached Threads;CT4;21:24:24.308, 30 de jun. de 2023;0;0;951582720;278906912;4207;0;19;16
Cached Threads;CT4;21:24:25.308, 30 de jun. de 2023;0,1;0;951582720;280543304;4207;0;19;16
Cached Threads;CT4;21:24:26.309, 30 de jun. de 2023;0;0;951582720;280543304;4207;0;19;16
Cached Threads;CT5;21:24:27.309, 30 de jun. de 2023;0,1;0;951582720;280543304;4207;0;19;16
Cached Threads;CT5;21:24:28.309, 30 de jun. de 2023;0,2;0;951582720;280543304;4207;0;19;16
Cached Threads;CT5;21:24:29.309, 30 de jun. de 2023;52;0;951582720;347637000;4207;0;680;677
Cached Threads;CT5;21:24:30.309, 30 de jun. de 2023;48,8;0;951582720;364473032;4207;0;680;677
Cached Threads;CT5;21:24:31.309, 30 de jun. de 2023;46;0;951582720;381798264;4207;0;680;677
Cached Threads;CT5;21:24:32.309, 30 de jun. de 2023;48,7;0;951582720;399098720;4207;0;680;677
Cached Threads;CT5;21:24:33.309, 30 de jun. de 2023;45,8;0;951582720;416288568;4207;0;680;677
Cached Threads;CT5;21:24:34.309, 30 de jun. de 2023;49,1;0;951582720;433842224;4207;0;680;677
Cached Threads;CT5;21:24:35.310, 30 de jun. de 2023;45,8;0;951582720;450833824;4207;0;680;677
Cached Threads;CT5;21:24:36.310, 30 de jun. de 2023;48,6;0;951582720;468309000;4207;0;680;677
Cached Threads;CT5;21:24:37.310, 30 de jun. de 2023;46,1;0;951582720;485492288;4207;0;680;677
Cached Threads;CT5;21:24:38.310, 30 de jun. de 2023;48,9;0;951582720;504512744;4207;0;680;677
Cached Threads;CT5;21:24:39.310, 30 de jun. de 2023;5,1;0;951582720;508856128;4207;0;680;677
Cached Threads;CT5;21:24:40.310, 30 de jun. de 2023;0,1;0;951582720;511106112;4207;0;680;677
Cached Threads;CT5;21:24:41.310, 30 de jun. de 2023;0,3;0;951582720;513355080;4207;0;680;677
Cached Threads;CT5;21:24:42.311, 30 de jun. de 2023;0,2;0;951582720;515604048;4207;0;680;677
Cached Threads;CT5;21:24:43.311, 30 de jun. de 2023;0,2;0;951582720;517853032;4207;0;680;677
Cached Threads;CT5;21:24:44.311, 30 de jun. de 2023;0,2;0;951582720;520102016;4207;0;680;677
Cached Threads;CT5;21:24:45.311, 30 de jun. de 2023;0,2;0;951582720;522351000;4207;0;680;677
Cached Threads;CT5;21:24:46.311, 30 de jun. de 2023;0,2;0;951582720;524599984;4207;0;680;677
Cached Threads;CT5;21:24:47.311, 30 de jun. de 2023;0,2;0;951582720;526848968;4207;0;680;677
Cached Threads;CT5;21:24:48.311, 30 de jun. de 2023;0,2;0;951582720;529097928;4207;0;680;677
Cached Threads;CT5;21:24:49.312, 30 de jun. de 2023;0,2;0;951582720;531346896;4207;0;680;677
Cached Threads;CT5;21:24:50.312, 30 de jun. de 2023;0,2;0;951582720;531346896;4207;0;680;677
Cached Threads;CT5;21:24:51.312, 30 de jun. de 2023;0,3;0;951582720;533595920;4207;0;680;677
Cached Threads;CT5;21:24:52.312, 30 de jun. de 2023;0,2;0;951582720;537481312;4207;0;680;677
Cached Threads;CT5;21:24:53.312, 30 de jun. de 2023;0,1;0;951582720;539730296;4207;0;680;677
Cached Threads;CT5;21:24:54.312, 30 de jun. de 2023;0,3;0;951582720;541979280;4207;0;680;677
Cached Threads;CT5;21:24:55.313, 30 de jun. de 2023;0,2;0;951582720;544228264;4207;0;680;677
Cached Threads;CT5;21:24:56.313, 30 de jun. de 2023;0,3;0;951582720;546477248;4207;0;680;677
Cached Threads;CT5;21:24:57.313, 30 de jun. de 2023;0,2;0;951582720;548726232;4207;0;680;677
Cached Threads;CT5;21:24:58.313, 30 de jun. de 2023;0,2;0;951582720;550975200;4207;0;680;677
Cached Threads;CT5;21:24:59.313, 30 de jun. de 2023;0,1;0;951582720;553224160;4207;0;680;677
Cached Threads;CT5;21:25:00.313, 30 de jun. de 2023;0,3;0;951582720;553224160;4207;0;680;677
Cached Threads;CT5;21:25:01.313, 30 de jun. de 2023;0,2;0;951582720;555473208;4207;0;680;677
Cached Threads;CT5;21:25:02.314, 30 de jun. de 2023;0,2;0;951582720;557722192;4207;0;680;677
Cached Threads;CT5;21:25:03.314, 30 de jun. de 2023;0,2;0;951582720;559971176;4207;0;680;677
Cached Threads;CT5;21:25:04.314, 30 de jun. de 2023;0,2;0;951582720;562220144;4207;0;680;677
Cached Threads;CT5;21:25:05.314, 30 de jun. de 2023;0,3;0;951582720;564469112;4207;0;680;677
Cached Threads;CT5;21:25:06.314, 30 de jun. de 2023;0,2;0;951582720;566718096;4207;0;680;677
Cached Threads;CT5;21:25:07.314, 30 de jun. de 2023;0,2;0;951582720;568967080;4207;0;680;677
Cached Threads;CT5;21:25:08.314, 30 de jun. de 2023;0,2;0;951582720;571216048;4207;0;680;677
Cached Threads;CT5;21:25:09.315, 30 de jun. de 2023;0,2;0;951582720;571216048;4207;0;680;677
Cached Threads;CT5;21:25:10.315, 30 de jun. de 2023;0,2;0;951582720;575101896;4207;0;680;677
Cached Threads;CT5;21:25:11.315, 30 de jun. de 2023;0,2;0;951582720;577350864;4207;0;680;677
Cached Threads;CT5;21:25:12.315, 30 de jun. de 2023;0,2;0;951582720;579599832;4207;0;680;677
Cached Threads;CT5;21:25:13.315, 30 de jun. de 2023;0,2;0;951582720;581848816;4207;0;680;677
Cached Threads;CT5;21:25:14.315, 30 de jun. de 2023;0,2;0;951582720;584097800;4207;0;680;677
Cached Threads;CT5;21:25:15.315, 30 de jun. de 2023;0,2;0;951582720;586346792;4207;0;680;677
Cached Threads;CT5;21:25:16.316, 30 de jun. de 2023;0,2;0;951582720;588595784;4207;0;680;677
Cached Threads;CT5;21:25:17.316, 30 de jun. de 2023;0,3;0;951582720;590844744;4207;0;680;677
Cached Threads;CT5;21:25:18.316, 30 de jun. de 2023;0,2;0;951582720;593093712;4207;0;680;677
Cached Threads;CT5;21:25:19.316, 30 de jun. de 2023;0,1;0;951582720;593093712;4207;0;680;677
Cached Threads;CT5;21:25:20.316, 30 de jun. de 2023;0,3;0;951582720;595343696;4207;0;680;677
Cached Threads;CT5;21:25:21.316, 30 de jun. de 2023;0,3;0;951582720;597592744;4207;0;680;677
Cached Threads;CT5;21:25:22.317, 30 de jun. de 2023;0,1;0;951582720;599841728;4207;0;680;677
Cached Threads;CT5;21:25:23.317, 30 de jun. de 2023;0,2;0;951582720;602090712;4207;0;680;677
Cached Threads;CT5;21:25:24.317, 30 de jun. de 2023;0,3;0;951582720;604339704;4207;0;680;677
Cached Threads;CT5;21:25:25.317, 30 de jun. de 2023;0,2;0;951582720;606588688;4207;0;680;677
Cached Threads;CT5;21:25:26.317, 30 de jun. de 2023;0,2;0;951582720;608837664;4207;0;680;677
Cached Threads;CT5;21:25:27.317, 30 de jun. de 2023;0,2;0;951582720;611086656;4207;0;680;677
Cached Threads;CT5;21:25:28.317, 30 de jun. de 2023;0,2;0;951582720;613346880;4207;0;680;677
Cached Threads;CT5;21:25:29.317, 30 de jun. de 2023;0,5;0;951582720;614984272;4207;0;566;563
Cached Threads;CT5;21:25:30.318, 30 de jun. de 2023;0,2;0;951582720;617233264;4207;0;566;563
Cached Threads;CT5;21:25:31.318, 30 de jun. de 2023;0,2;0;951582720;619482224;4207;0;566;563
Cached Threads;CT5;21:25:32.318, 30 de jun. de 2023;0,2;0;951582720;621732592;4207;0;566;563
Cached Threads;CT5;21:25:33.318, 30 de jun. de 2023;0,1;0;951582720;621732592;4207;0;566;563
Cached Threads;CT5;21:25:34.318, 30 de jun. de 2023;0,2;0;951582720;623981560;4207;0;566;563
Cached Threads;CT5;21:25:35.318, 30 de jun. de 2023;0,3;0;951582720;626230544;4207;0;566;563
Cached Threads;CT5;21:25:36.318, 30 de jun. de 2023;0,1;0;951582720;628479528;4207;0;566;563
Cached Threads;CT5;21:25:37.318, 30 de jun. de 2023;0,3;0;951582720;628493608;4207;0;552;549
Cached Threads;CT5;21:25:38.319, 30 de jun. de 2023;0,1;0;951582720;630742624;4207;0;532;529
Cached Threads;CT5;21:25:39.319, 30 de jun. de 2023;0,9;0;951582720;630827104;4207;0;19;16
Cached Threads;CT5;21:25:40.319, 30 de jun. de 2023;0;0;951582720;630827104;4207;0;19;16
Cached Threads;CT5;21:25:41.319, 30 de jun. de 2023;0,2;0;951582720;633076088;4207;0;19;16
Cached Threads;CT5;21:25:42.320, 30 de jun. de 2023;0;0;951582720;633076088;4207;0;19;16
Cached Threads;CT5;21:25:43.320, 30 de jun. de 2023;0;0;951582720;633076088;4207;0;19;16
Cached Threads;CT5;21:25:44.320, 30 de jun. de 2023;0,1;0;951582720;633076088;4207;0;19;16
Cached Threads;CT5;21:25:45.320, 30 de jun. de 2023;0,1;0;951582720;633076088;4207;0;19;16
Cached Threads;CT5;21:25:46.321, 30 de jun. de 2023;0,1;0;951582720;633076088;4207;0;19;16
Cached Threads;CT6;21:25:47.321, 30 de jun. de 2023;0,1;0;951582720;633076088;4207;0;19;16
Cached Threads;CT6;21:25:48.321, 30 de jun. de 2023;0;0;951582720;633076088;4207;0;19;16
Cached Threads;CT6;21:25:49.321, 30 de jun. de 2023;37,2;0;951582720;702399920;4207;0;712;709
Cached Threads;CT6;21:25:50.321, 30 de jun. de 2023;47,8;0;951582720;719844336;4207;0;712;709
Cached Threads;CT6;21:25:51.321, 30 de jun. de 2023;46,5;0;951582720;735247824;4207;0;712;709
Cached Threads;CT6;21:25:52.321, 30 de jun. de 2023;50;0,2;905969664;303865744;4207;0;712;709
Cached Threads;CT6;21:25:53.321, 30 de jun. de 2023;46,7;0;905969664;322097448;4207;0;712;709
Cached Threads;CT6;21:25:54.322, 30 de jun. de 2023;48;0;905969664;338726656;4207;0;712;709
Cached Threads;CT6;21:25:55.322, 30 de jun. de 2023;46,8;0;905969664;356596552;4207;0;712;709
Cached Threads;CT6;21:25:56.322, 30 de jun. de 2023;47,9;0;905969664;374849648;4207;0;712;709
Cached Threads;CT6;21:25:57.322, 30 de jun. de 2023;47,1;0;905969664;393515168;4207;0;712;709
Cached Threads;CT6;21:25:58.322, 30 de jun. de 2023;47,7;0;905969664;412014232;4207;0;712;709
Cached Threads;CT6;21:25:59.323, 30 de jun. de 2023;13,7;0;905969664;419869704;4207;0;712;709
Cached Threads;CT6;21:26:00.323, 30 de jun. de 2023;0,2;0;905969664;422151800;4207;0;712;709
Cached Threads;CT6;21:26:01.323, 30 de jun. de 2023;0,1;0;905969664;424433896;4207;0;712;709
Cached Threads;CT6;21:26:02.323, 30 de jun. de 2023;0,3;0;905969664;426715976;4207;0;712;709
Cached Threads;CT6;21:26:03.323, 30 de jun. de 2023;0,2;0;905969664;426715976;4207;0;712;709
Cached Threads;CT6;21:26:04.323, 30 de jun. de 2023;0,2;0;905969664;429020576;4207;0;712;709
Cached Threads;CT6;21:26:05.323, 30 de jun. de 2023;0,3;0;905969664;431302656;4207;0;712;709
Cached Threads;CT6;21:26:06.324, 30 de jun. de 2023;0,2;0;905969664;433584776;4207;0;712;709
Cached Threads;CT6;21:26:07.324, 30 de jun. de 2023;0,1;0;905969664;437142920;4207;0;712;709
Cached Threads;CT6;21:26:08.324, 30 de jun. de 2023;0,2;0;905969664;439425016;4207;0;712;709
Cached Threads;CT6;21:26:09.324, 30 de jun. de 2023;0,4;0;905969664;441707112;4207;0;712;709
Cached Threads;CT6;21:26:10.324, 30 de jun. de 2023;0,2;0;905969664;444223368;4207;0;712;709
Cached Threads;CT6;21:26:11.324, 30 de jun. de 2023;0,3;0;905969664;446505464;4207;0;712;709
Cached Threads;CT6;21:26:12.324, 30 de jun. de 2023;0,2;0;905969664;448787552;4207;0;712;709
Cached Threads;CT6;21:26:13.325, 30 de jun. de 2023;0,2;0;905969664;451069656;4207;0;712;709
Cached Threads;CT6;21:26:14.325, 30 de jun. de 2023;0,2;0;905969664;453351752;4207;0;712;709
Cached Threads;CT6;21:26:15.325, 30 de jun. de 2023;0,2;0;905969664;455635232;4207;0;712;709
Cached Threads;CT6;21:26:16.325, 30 de jun. de 2023;0,2;0;905969664;455635232;4207;0;712;709
Cached Threads;CT6;21:26:17.325, 30 de jun. de 2023;0,3;0;905969664;457928568;4207;0;712;709
Cached Threads;CT6;21:26:18.325, 30 de jun. de 2023;0,2;0;905969664;460233168;4207;0;712;709
Cached Threads;CT6;21:26:19.325, 30 de jun. de 2023;0,2;0;905969664;462515248;4207;0;712;709
Cached Threads;CT6;21:26:20.325, 30 de jun. de 2023;0,2;0;905969664;464797384;4207;0;712;709
Cached Threads;CT6;21:26:21.326, 30 de jun. de 2023;0,2;0;905969664;468356560;4207;0;712;709
Cached Threads;CT6;21:26:22.326, 30 de jun. de 2023;0,2;0;905969664;470638656;4207;0;712;709
Cached Threads;CT6;21:26:23.326, 30 de jun. de 2023;0,2;0;905969664;472920728;4207;0;712;709
Cached Threads;CT6;21:26:24.326, 30 de jun. de 2023;0,2;0;905969664;475202824;4207;0;712;709
Cached Threads;CT6;21:26:25.326, 30 de jun. de 2023;0,3;0;905969664;477484920;4207;0;712;709
Cached Threads;CT6;21:26:26.326, 30 de jun. de 2023;0,2;0;905969664;479767016;4207;0;712;709
Cached Threads;CT6;21:26:27.326, 30 de jun. de 2023;0,2;0;905969664;479767016;4207;0;712;709
Cached Threads;CT6;21:26:28.327, 30 de jun. de 2023;0,3;0;905969664;482049112;4207;0;712;709
Cached Threads;CT6;21:26:29.327, 30 de jun. de 2023;0,1;0;905969664;484331192;4207;0;712;709
Cached Threads;CT6;21:26:30.327, 30 de jun. de 2023;0,3;0;905969664;486658320;4207;0;712;709
Cached Threads;CT6;21:26:31.327, 30 de jun. de 2023;0,2;0;905969664;488940904;4207;0;712;709
Cached Threads;CT6;21:26:32.327, 30 de jun. de 2023;0,2;0;905969664;491223064;4207;0;712;709
Cached Threads;CT6;21:26:33.327, 30 de jun. de 2023;0,2;0;905969664;493505160;4207;0;712;709
Cached Threads;CT6;21:26:34.327, 30 de jun. de 2023;0,3;0;905969664;495787248;4207;0;712;709
Cached Threads;CT6;21:26:35.328, 30 de jun. de 2023;0,2;0;905969664;498069344;4207;0;712;709
Cached Threads;CT6;21:26:36.328, 30 de jun. de 2023;0,2;0;905969664;501628504;4207;0;712;709
Cached Threads;CT6;21:26:37.328, 30 de jun. de 2023;0,2;0;905969664;503910576;4207;0;712;709
Cached Threads;CT6;21:26:38.328, 30 de jun. de 2023;0,2;0;905969664;503910576;4207;0;712;709
Cached Threads;CT6;21:26:39.328, 30 de jun. de 2023;0,2;0;905969664;506192672;4207;0;712;709
Cached Threads;CT6;21:26:40.328, 30 de jun. de 2023;0,5;0;905969664;508474776;4207;0;712;709
Cached Threads;CT6;21:26:41.328, 30 de jun. de 2023;0,3;0;905969664;510759664;4207;0;712;709
Cached Threads;CT6;21:26:42.328, 30 de jun. de 2023;0,2;0;905969664;513041744;4207;0;712;709
Cached Threads;CT6;21:26:43.329, 30 de jun. de 2023;0,3;0;905969664;515346344;4207;0;712;709
Cached Threads;CT6;21:26:44.329, 30 de jun. de 2023;0,3;0;905969664;517628504;4207;0;712;709
Cached Threads;CT6;21:26:45.329, 30 de jun. de 2023;0,2;0;905969664;519910664;4207;0;712;709
Cached Threads;CT6;21:26:46.329, 30 de jun. de 2023;0,3;0;905969664;522192752;4207;0;712;709
Cached Threads;CT6;21:26:47.329, 30 de jun. de 2023;0,3;0;905969664;524474848;4207;0;712;709
Cached Threads;CT6;21:26:48.329, 30 de jun. de 2023;0,2;0;905969664;526756944;4207;0;712;709
Cached Threads;CT6;21:26:49.329, 30 de jun. de 2023;0,3;0;905969664;529496720;4207;0;649;646
Cached Threads;CT6;21:26:50.329, 30 de jun. de 2023;0,5;0;905969664;529496720;4207;0;649;646
Cached Threads;CT6;21:26:51.330, 30 de jun. de 2023;0,1;0;905969664;533054880;4207;0;649;646
Cached Threads;CT6;21:26:52.330, 30 de jun. de 2023;0,4;0;905969664;535336960;4207;0;566;563
Cached Threads;CT6;21:26:53.330, 30 de jun. de 2023;0,2;0;905969664;537619056;4207;0;566;563
Cached Threads;CT6;21:26:54.330, 30 de jun. de 2023;0,3;0;905969664;539901152;4207;0;566;563
Cached Threads;CT6;21:26:55.330, 30 de jun. de 2023;0,3;0;905969664;539901152;4207;0;566;563
Cached Threads;CT6;21:26:56.330, 30 de jun. de 2023;0,2;0;905969664;542183232;4207;0;566;563
Cached Threads;CT6;21:26:57.330, 30 de jun. de 2023;0,2;0;905969664;544465336;4207;0;563;560
Cached Threads;CT6;21:26:58.331, 30 de jun. de 2023;0,2;0;905969664;546747432;4207;0;563;560
Cached Threads;CT6;21:26:59.331, 30 de jun. de 2023;1;0;905969664;546770480;4207;0;19;16
Cached Threads;CT6;21:27:00.331, 30 de jun. de 2023;0,1;0;905969664;546770480;4207;0;19;16
Cached Threads;CT6;21:27:01.331, 30 de jun. de 2023;0;0;905969664;546770480;4207;0;19;16
Cached Threads;CT6;21:27:02.331, 30 de jun. de 2023;0,1;0;905969664;546770480;4207;0;19;16
